Brand Name,Year,Generic Name,num_manufac,Inf Total Spend,Total Spending,Total Dosage Units,Total Claims
Alphanine SD,2016,Factor IX,1,4500000,4406392.14,4269993,174
Alphanine SD,2017,Factor IX,1,3550000,3549670.96,4212112,233
Alprazolam,2013,Alprazolam,10,36466800,34723651.94,313164914.157,4687895
Alprazolam,2014,Alprazolam,12,34543680,33438861.12,320375607.812,4939428
Alprazolam,2015,Alprazolam,12,33978060,32951509.42,357959427.605,5619123
Alprazolam,2016,Alprazolam,13,32881900,32193298.54,358826981.362,5725597
Alprazolam,2017,Alprazolam,13,36109170,36121043.36,326794987.195,5290665
Alprazolam ER,2013,Alprazolam,3,487800,464134.44,563140.771,13474
Alprazolam ER,2014,Alprazolam,3,977500,945969.5700000001,1247965.94,29754
Alprazolam ER,2015,Alprazolam,3,1154000,1121173.0599999998,1587840.181,37616
Alprazolam ER,2016,Alprazolam,3,937800,918950.15,1544100,37243
Alprazolam ER,2017,Alprazolam,3,787570,787780.98,1364115,34019
Alprazolam Intensol,2013,Alprazolam,1,39000,37112.15,16248.5,384
Alprazolam Intensol,2014,Alprazolam,1,42200,40873.73,16420,387
Alprazolam Intensol,2015,Alprazolam,1,52000,50493.39,18614.25,422
Alprazolam Intensol,2016,Alprazolam,1,47100,46109.27,15025.5,387
Alprazolam Intensol,2017,Alprazolam,1,34000,33955.07,10942,253
Alprazolam ODT,2013,Alprazolam,2,273000,260221.87,146412.11,2725
Alprazolam ODT,2014,Alprazolam,2,245000,236923.05,139675,2640
Alprazolam ODT,2015,Alprazolam,2,344000,333551.51,167720.112,3231
Alprazolam ODT,2016,Alprazolam,2,366000,358595.38,206429,3999
Alprazolam ODT,2017,Alprazolam,2,343000,342850.56,203170,3998
Alprazolam XR,2013,Alprazolam,1,524000,498913.66,539319.701,12390
Alprazolam XR,2014,Alprazolam,1,424000,409939.69,496813,11553
Alprazolam XR,2015,Alprazolam,1,331000,321576.33,438904,10246
Alprazolam XR,2016,Alprazolam,1,338000,331386.41,568998,13502
Alprazolam XR,2017,Alprazolam,1,312000,311672.59,566334,13601
Alrex,2013,Loteprednol Etabonate,1,2060000,1960509.99,71343,11794
Alrex,2014,Loteprednol Etabonate,1,2290000,2217147.86,69105,11471
Alrex,2015,Loteprednol Etabonate,1,2130000,2065439.61,57443,9689
Alrex,2016,Loteprednol Etabonate,1,2070000,2023600.67,55925,9480
Alrex,2017,Loteprednol Etabonate,1,2180000,2180056.32,55495,9513
Altabax,2013,Retapamulin,1,192000,182531.1,25726,1504
Altabax,2014,Retapamulin,1,144000,138962.92,16966,973
Altabax,2015,Retapamulin,1,107000,103738.05,10950,574
Altabax,2016,Retapamulin,1,98700,96685.01,7270,400
Altabax,2017,Retapamulin,1,18400,18358.93,1261,64
Altace,2013,Ramipril,1,578000,550109.36,165216.94,3521
Altace,2014,Ramipril,1,423000,409831.04,108065,2375
Altace,2015,Ramipril,1,278000,269925.44,62169,1305
Altace,2016,Ramipril,1,154000,150716.46,32711,646
Altace,2017,Ramipril,1,66500,66476.05,11491,218
Altavera,2013,Levonorgestrel-Ethin Estradiol,1,969000,922645.05,1171392.898,35315
Altavera,2014,Levonorgestrel-Ethin Estradiol,1,703000,680179.82,896412.089,28089
Altavera,2015,Levonorgestrel-Ethin Estradiol,1,620000,601699.98,1007029.51,31947
Altavera,2016,Levonorgestrel-Ethin Estradiol,1,623000,609991.94,1116080.206,35350
Altavera,2017,Levonorgestrel-Ethin Estradiol,1,688000,688138.27,1262865.614,39785
Alvesco,2013,Ciclesonide,1,2000000,1901062.64,68349.8,10054
Alvesco,2014,Ciclesonide,1,2030000,1967461.55,64532,9298
Alvesco,2015,Ciclesonide,1,1820000,1769109.23,53756.499,7582
Alvesco,2016,Ciclesonide,1,1670000,1641245.94,45558.298,6519
Alvesco,2017,Ciclesonide,1,1390000,1394741.26,37816.2,5356
Alyacen,2013,Norethindrone-Ethinyl Estrad,1,1210000,1148569.86,1450181.177,45942
Alyacen,2014,Norethindrone-Ethinyl Estrad,1,1170000,1131788.91,1557708.601,48905
Alyacen,2015,Norethindrone-Ethinyl Estrad,1,991000,962098.11,1512193.684,48002
Alyacen,2016,Norethindrone-Ethinyl Estrad,1,943000,923588.52,1587832.524,50180
Alyacen,2017,Norethindrone-Ethinyl Estrad,1,1160000,1159853.24,1949861.718,60045
Amantadine,2013,Amantadine HCl,7,6252000,5953880.3,8741002.483000001,83937
Amantadine,2014,Amantadine HCl,8,9633670,9323115.25,10835210.481,115645
Amantadine,2015,Amantadine HCl,9,10661070,10354874.299999999,12058686.056,132812
Amantadine,2016,Amantadine HCl,11,11058840,10837550.23,13201621.529,141716
Amantadine,2017,Amantadine HCl,11,8323930,8323752.74,13433893.078,134160
Amaryl,2013,Glimepiride,1,26400,25155.78,11399,225
Amaryl,2014,Glimepiride,1,25600,24823.29,9756,197
Amaryl,2015,Glimepiride,1,29700,28789.86,9449,186
Amaryl,2016,Glimepiride,1,22600,22147.73,6286,131
Amaryl,2017,Glimepiride,1,18900,18917.14,4753,96
Ambien,2013,Zolpidem Tartrate,1,1380000,1312062.65,159023.1,5384
Ambien,2014,Zolpidem Tartrate,1,1240000,1196312.98,116550,3971
Ambien,2015,Zolpidem Tartrate,1,1830000,1771910.99,107053,3636
Ambien,2016,Zolpidem Tartrate,1,1800000,1762279.74,101118,3447
Ambien,2017,Zolpidem Tartrate,1,1480000,1478550.82,94226,3123
Ambien Cr,2013,Zolpidem Tartrate,1,2960000,2821504.82,342747.03,11292
Ambien Cr,2014,Zolpidem Tartrate,1,1410000,1367338.75,128639.314,4348
Ambien Cr,2015,Zolpidem Tartrate,1,1360000,1320328.88,110600,3577
Ambien Cr,2016,Zolpidem Tartrate,1,1320000,1293569.79,91852,3063
Ambien Cr,2017,Zolpidem Tartrate,1,983000,983407.69,72589,2429
Ambisome,2013,Amphotericin B Liposome,1,5320000,5068548.51,29835.48,2603
Ambisome,2014,Amphotericin B Liposome,1,3960000,3834797.86,30836.88,2163
Ambisome,2015,Amphotericin B Liposome,1,4240000,4120839,26198.937,2448
Ambisome,2016,Amphotericin B Liposome,1,4340000,4252886.92,26193.624,2224
Ambisome,2017,Amphotericin B Liposome,1,4380000,4377528.43,34688.49,2359
Amcinonide,2013,Amcinonide,1,278000,264755.52,66979,1239
Amcinonide,2014,Amcinonide,1,416000,402854.59,57688,1050
Amcinonide,2015,Amcinonide,1,861000,836338.13,66437,1195
Amcinonide,2016,Amcinonide,1,972000,952068.95,128942,2163
Amcinonide,2017,Amcinonide,1,609000,609044.48,124770,2083
Amerge,2013,Naratriptan HCl,1,60200,57308.59,2038,191
Amerge,2014,Naratriptan HCl,1,45500,43992.8,1410,146
Amerge,2015,Naratriptan HCl,1,126000,122044.64,1843,165
Amerge,2016,Naratriptan HCl,1,66700,65388.57,1323,104
Amerge,2017,Naratriptan HCl,1,53000,53030.09,1089,88
Amethia,2013,L-Norgest/E.Estradiol-E.Estrad,1,6780000,6460864.05,2716921.509,30268
Amethia,2014,L-Norgest/E.Estradiol-E.Estrad,1,5520000,5344140.39,2290346.568,25510
Amethia,2015,L-Norgest/E.Estradiol-E.Estrad,1,5240000,5087389.98,2318121.854,25621
Amethia,2016,L-Norgest/E.Estradiol-E.Estrad,2,4025500,3946074.01,1995338.321,21946
Amethia,2017,L-Norgest/E.Estradiol-E.Estrad,2,1769000,1769215.53,1037779.2239999999,11438
Amethia Lo,2013,L-Norgest/E.Estradiol-E.Estrad,1,453000,431427.48,190025,2090
Amethia Lo,2014,L-Norgest/E.Estradiol-E.Estrad,1,495000,479546.43,215004,2366
Amethia Lo,2015,L-Norgest/E.Estradiol-E.Estrad,1,537000,521396.19,239170,2630
Amethia Lo,2016,L-Norgest/E.Estradiol-E.Estrad,2,531500,521030.83,270604,2973
Amethia Lo,2017,L-Norgest/E.Estradiol-E.Estrad,2,411200,411412.74,236936,2621
Amethyst,2013,Levonorgestrel-Ethin Estradiol,1,581000,553132.88,300817.255,8739
Amethyst,2014,Levonorgestrel-Ethin Estradiol,1,482000,466258.01,257647.17,7410
Amethyst,2015,Levonorgestrel-Ethin Estradiol,1,474000,460277.02,265715.592,7890
Amethyst,2016,Levonorgestrel-Ethin Estradiol,1,399000,391152.52,214041.806,6237
Amethyst,2017,Levonorgestrel-Ethin Estradiol,1,334000,333865.8,203858,5844
Amifostine,2013,Amifostine Crystalline,1,158000,150085.57,348,279
Amifostine,2014,Amifostine Crystalline,1,147000,142592.34,455.625,351
Amifostine,2015,Amifostine Crystalline,1,181000,175577.31,322.16,233
Amifostine,2016,Amifostine Crystalline,1,106000,103704.2,284.89,238
Amifostine,2017,Amifostine Crystalline,1,937000,936970,249,146
Amikacin Sulfate,2013,Amikacin Sulfate,1,295000,281299.17,97854.042,4780
Amikacin Sulfate,2014,Amikacin Sulfate,2,434300,420365.92,143817.421,5151
Amikacin Sulfate,2015,Amikacin Sulfate,2,486800,472677.63,125145.42,5560
Amikacin Sulfate,2016,Amikacin Sulfate,5,744200,729610.42,179999.74,6620
Amikacin Sulfate,2017,Amikacin Sulfate,5,935900,935805.13,119590.479,7450
Amiloride HCl,2013,Amiloride HCl,3,613000,583078.51,790836.284,14497
Amiloride HCl,2014,Amiloride HCl,3,621000,600592.14,862131.95,15991
Amiloride HCl,2015,Amiloride HCl,3,674000,654737.98,1040016.355,19304
Amiloride HCl,2016,Amiloride HCl,3,662000,649527.3,1107799.568,20985
Amiloride HCl,2017,Amiloride HCl,3,614000,614541.31,1161739.614,22354
Amiloride-Hydrochlorothiazide,2013,Amiloride/Hydrochlorothiazide,2,65840,62688.66,258554.53,7843
Amiloride-Hydrochlorothiazide,2014,Amiloride/Hydrochlorothiazide,2,86600,83813.15,278150.58999999997,8368
Amiloride-Hydrochlorothiazide,2015,Amiloride/Hydrochlorothiazide,2,102500,99538.15,282688.5,8518
Amiloride-Hydrochlorothiazide,2016,Amiloride/Hydrochlorothiazide,2,116100,113698.19,279725,8473
Amiloride-Hydrochlorothiazide,2017,Amiloride/Hydrochlorothiazide,2,117200,117261.17,261758.5,7957
Amiodarone HCl*,2013,Amiodarone HCl,10,2380368,2266097.84,4851335.7360000005,126032
Amiodarone HCl*,2014,Amiodarone HCl,10,2786060,2695675.37,5433434.936,143611
Amiodarone HCl*,2015,Amiodarone HCl,10,3435140,3338638.5100000002,7239784.641,185804
Amiodarone HCl*,2016,Amiodarone HCl,11,3536978,3469027.89,8161453.966,204943
Amiodarone HCl*,2017,Amiodarone HCl,11,3256059,3254462.48,8208903.4520000005,212419
Amitiza,2013,Lubiprostone,1,27600000,26277674.31,5966853.09,107539
Amitiza,2014,Lubiprostone,1,29100000,28193747.9,5716929.185,103077
Amitiza,2015,Lubiprostone,1,37100000,36026678.34,6911641.882,124914
Amitiza,2016,Lubiprostone,1,44700000,43832043.53,7955662.401,142791
Amitiza,2017,Lubiprostone,1,46500000,46475032.09,8062380,145635
Amitriptyline HCl,2013,Amitriptyline HCl,5,9408600,8957866.21,69649113.53,1682220
Amitriptyline HCl,2014,Amitriptyline HCl,5,18044900,17459853.71,77171589.88,1907131
Amitriptyline HCl,2015,Amitriptyline HCl,7,38881000,37783331.75,99979144.215,2455327
Amitriptyline HCl,2016,Amitriptyline HCl,7,44205880,43347951.199999996,109096616.47,2664319
Amitriptyline HCl,2017,Amitriptyline HCl,7,44552450,44499725.9,107622500.10000001,2692142
Amlodipine Besylate,2013,Amlodipine Besylate,17,27936520,26620126.900000002,149099115.024,4495917
Amlodipine Besylate,2014,Amlodipine Besylate,21,32290003.7,31255747.62,182170317.195,5511529
Amlodipine Besylate,2015,Amlodipine Besylate,23,36799600,35735492.62,261484112.172,7709026
Amlodipine Besylate,2016,Amlodipine Besylate,23,36297340,35571626.22,304425308.14,8862160
Amlodipine Besylate,2017,Amlodipine Besylate,23,45273774,45226960.87,320738078.047,9440551
Amlodipine Besylate-Benazepril,2013,Amlodipine Besylate/Benazepril,7,9982000,9506238.16,7193838.3319999995,225357
Amlodipine Besylate-Benazepril,2014,Amlodipine Besylate/Benazepril,8,7728200,7473892.74,7423498.246,230506
Amlodipine Besylate-Benazepril,2015,Amlodipine Besylate/Benazepril,8,6279000,6092784.34,8465398.153,259038
Amlodipine Besylate-Benazepril,2016,Amlodipine Besylate/Benazepril,9,5530590,5417860.28,10228543,274590
Amlodipine Besylate-Benazepril,2017,Amlodipine Besylate/Benazepril,9,4626000,4623251.64,9069871,273671
Ammonia Inhalant,2013,Ammonia,1,10900,10336.32,290.96,184
Ammonia Inhalant,2014,Ammonia,1,2210,2141.03,288.59,112
Ammonia Inhalant,2015,Ammonia,1,5920,5748.67,677.22,244
Ammonia Inhalant,2016,Ammonia,1,7830,7676.1,377.33,203
Ammonia Inhalant,2017,Ammonia,1,8460,8455.62,718.26,195
Ammonium Lactate,2013,Ammonium Lactate,4,6109900,5816523.600000001,102505354.64500001,336039
Ammonium Lactate,2014,Ammonium Lactate,4,7116600,6886786.38,93055845.01300001,311865
Ammonium Lactate,2015,Ammonium Lactate,4,8704900,8455101.11,129500362.688,424175
Ammonium Lactate,2016,Ammonium Lactate,4,9671060,9472324.469999999,128258049.996,437156
Ammonium Lactate,2017,Ammonium Lactate,4,10097870,10104401.01,131015869.60599999,442628
Amnesteem,2013,Isotretinoin,1,6110000,5816580.79,626742.821,13147
Amnesteem,2014,Isotretinoin,1,8170000,7911239.18,881032,18398
Amnesteem,2015,Isotretinoin,1,8390000,8148400.66,972505.001,20022
Amnesteem,2016,Isotretinoin,1,2930000,2868624.14,354190,7321
Amnesteem,2017,Isotretinoin,1,887000,887247.34,146661,3048
Amoxapine,2013,Amoxapine,1,96900,92307.24,127241.56,2016
Amoxapine,2014,Amoxapine,1,104000,100186.16,113484,1888
Amoxapine,2015,Amoxapine,1,106000,102639,114955,2062
Amoxapine,2016,Amoxapine,1,114000,111439.52,128957,2402
Amoxapine,2017,Amoxapine,1,104000,103999.59,113766,2096
Amoxicillin,2013,Amoxicillin,9,98075000,93338171.71000001,1353964902.486,11969704
Amoxicillin,2014,Amoxicillin,10,101098000,97834524.63,1356361643.363,12904744
Amoxicillin,2015,Amoxicillin,10,111559000,108276373.45,1505602196.332,14490194
Amoxicillin,2016,Amoxicillin,10,109214700,107085278.68,1553501540.145,15038501
Amoxicillin,2017,Amoxicillin,10,104671270,104699964.4,1547928252.93,15033780
Amoxicillin-Clavulanate Pot ER,2013,Amoxicillin/Potassium Clav,2,1170000,1114092.22,357175.86,12260
Amoxicillin-Clavulanate Pot ER,2014,Amoxicillin/Potassium Clav,2,1060000,1025974.74,318644,11065
Amoxicillin-Clavulanate Pot ER,2015,Amoxicillin/Potassium Clav,2,1144000,1110618.2,329727,11532
Amoxicillin-Clavulanate Pot ER,2016,Amoxicillin/Potassium Clav,2,933500,914689.17,255130,9022
Amoxicillin-Clavulanate Pot ER,2017,Amoxicillin/Potassium Clav,2,828000,827966.74,180300.1,6395
Amoxicillin-Clavulanate Potass,2013,Amoxicillin/Potassium Clav,7,127440000,121411007.23,311206923.963,3972531
Amoxicillin-Clavulanate Potass,2014,Amoxicillin/Potassium Clav,7,123250000,119292826.87,298043991.524,4104509
Amoxicillin-Clavulanate Potass,2015,Amoxicillin/Potassium Clav,7,125480000,121852436.13,326990561.018,4754799
Amoxicillin-Clavulanate Potass,2016,Amoxicillin/Potassium Clav,8,115223000,112930840.91,333561447.96999997,5028892
Amoxicillin-Clavulanate Potass,2017,Amoxicillin/Potassium Clav,8,99040000,98982342.6,316511269.49,5036529
Amphotericin B,2013,Amphotericin B,1,154000,146688.97,6049.111,777
Amphotericin B,2014,Amphotericin B,1,102000,98931.13,7295.894,719
Amphotericin B,2015,Amphotericin B,1,114000,110326.9,4330.661,1288
Amphotericin B,2016,Amphotericin B,1,133000,130508.98,4958.933,811
Amphotericin B,2017,Amphotericin B,1,155000,154629.4,5321.553,635
Ampicillin Sodium*,2013,Ampicillin Sodium,6,1146500,1092129.98,3367810.1780000003,10667
Ampicillin Sodium*,2014,Ampicillin Sodium,6,1042500,1008599.73,457182.50700000004,11806
Ampicillin Sodium*,2015,Ampicillin Sodium,6,1474300,1431357.08,903105.223,15716
Ampicillin Sodium*,2016,Ampicillin Sodium,7,1211350,1186940.35,523876.39,14927
Ampicillin Sodium*,2017,Ampicillin Sodium,7,1148200,1148611.48,592355.921,12960
Ampicillin Trihydrate,2013,Ampicillin Trihydrate,2,669000,637691.3400000001,2578709.9529999997,75872
Ampicillin Trihydrate,2014,Ampicillin Trihydrate,2,641000,620303.22,2501324.798,75212
Ampicillin Trihydrate,2015,Ampicillin Trihydrate,2,618000,599495.6699999999,2673731.676,78818
Ampicillin Trihydrate,2016,Ampicillin Trihydrate,2,548000,536673.06,2568908.2199999997,73629
Ampicillin Trihydrate,2017,Ampicillin Trihydrate,2,566000,565394.49,2184621.818,65964
Ampicillin-Sulbactam*,2013,Ampicillin Sodium/Sulbactam Na,6,981100,935159.4199999999,228170.927,8871
Ampicillin-Sulbactam*,2014,Ampicillin Sodium/Sulbactam Na,7,1009300,977124.89,228998.806,12144
Ampicillin-Sulbactam*,2015,Ampicillin Sodium/Sulbactam Na,8,2168400,2105716.69,300300.439,17826
Ampicillin-Sulbactam*,2016,Ampicillin Sodium/Sulbactam Na,8,1858200,1821600.3,356907.00200000004,18470
Ampicillin-Sulbactam*,2017,Ampicillin Sodium/Sulbactam Na,8,2499300,2497174.08,386178.75399999996,22438
Ampyra,2013,Dalfampridine,1,14900000,14182115.8,591183,9851
Ampyra,2014,Dalfampridine,1,19000000,18427404.56,692277.982,11554
Ampyra,2015,Dalfampridine,1,26100000,25324620.99,863144,14357
Ampyra,2016,Dalfampridine,1,31500000,30881913.52,952927,15685
Ampyra,2017,Dalfampridine,1,36500000,36509255.57,1005028,16691
Amrix,2013,Cyclobenzaprine HCl,1,1320000,1260346.42,64897,2086
Amrix,2014,Cyclobenzaprine HCl,1,1990000,1929365.49,87601.001,2871
Amrix,2015,Cyclobenzaprine HCl,1,2850000,2762413.95,106318,3469
Amrix,2016,Cyclobenzaprine HCl,1,3300000,3232836.67,109262,3471
Amrix,2017,Cyclobenzaprine HCl,1,2680000,2683960.55,82955,2648
Anadrol-50,2013,Oxymetholone,1,182000,172979.1,5930,110
Anadrol-50,2014,Oxymetholone,1,211000,204414.57,7184,145
Anadrol-50,2015,Oxymetholone,1,213000,206920.61,5900,112
Anadrol-50,2016,Oxymetholone,1,199000,195004.86,4785,88
Anadrol-50,2017,Oxymetholone,1,130000,130319.66,3235,67
Anagrelide HCl,2013,Anagrelide HCl,1,357000,339885.13,236278.21,2839
Anagrelide HCl,2014,Anagrelide HCl,1,421000,407650.32,223457,2827
Anagrelide HCl,2015,Anagrelide HCl,1,568000,551740.89,243394,3162
Anagrelide HCl,2016,Anagrelide HCl,1,897000,878904.39,263935,3273
Anagrelide HCl,2017,Anagrelide HCl,1,918000,917836.36,267124,3421
Anaspaz,2013,Hyoscyamine Sulfate,1,54100,51525.13,159678.12,3394
Anaspaz,2014,Hyoscyamine Sulfate,1,38000,36760.33,124646,2872
Anaspaz,2015,Hyoscyamine Sulfate,1,39300,38146.97,130960,3017
Anaspaz,2016,Hyoscyamine Sulfate,1,28500,27925.28,97407,2359
Anaspaz,2017,Hyoscyamine Sulfate,1,27400,27428.69,80589,1949
Anastrozole,2013,Anastrozole,10,5990900,5704886.55,4434164.617000001,136309
Anastrozole,2014,Anastrozole,11,5024490,4863585.1,4792635.192,149964
Anastrozole,2015,Anastrozole,11,3767920,3658510.2,5568981.001,176319
Anastrozole,2016,Anastrozole,11,2510460,2459553.64,6376194.6899999995,199821
Anastrozole,2017,Anastrozole,11,2264808,2262316.11,7023321.506,223071
Androderm,2013,Testosterone,1,4570000,4357116.74,429239,12890
Androderm,2014,Testosterone,1,3820000,3698169.16,342461.999,10352
Androderm,2015,Testosterone,1,3720000,3616232.98,308683,9275
Androderm,2016,Testosterone,1,4170000,4083132.51,310388,9130
Androderm,2017,Testosterone,1,4220000,4215759.47,293230.75,8703
Androgel,2013,Testosterone,1,30200000,28784478.93,7982372.635,67115
Androgel,2014,Testosterone,1,34600000,33454827.84,7645737.588,68763
Androgel,2015,Testosterone,1,38800000,37714238.15,6668736.35,65855
Androgel,2016,Testosterone,1,37500000,36701363.44,5839726.986,58972
Androgel,2017,Testosterone,1,35000000,34976360.7,5011864.059,51551
Angeliq,2013,Drospirenone/Estradiol,1,71700,68271.65,20282,627
Angeliq,2014,Drospirenone/Estradiol,1,76600,74094.59,19528,634
Angeliq,2015,Drospirenone/Estradiol,1,80400,78025.85,19138,642
Angeliq,2016,Drospirenone/Estradiol,1,79100,77497.78,16504,548
Angeliq,2017,Drospirenone/Estradiol,1,89700,89735.84,16006,533
Animal Shapes,2013,Multivitamin,1,7870,7498.52,118925,3749
Animal Shapes,2014,Multivitamin,1,11200,10805.99,152398,4889
Animal Shapes,2015,Multivitamin,1,10200,9945.45,163469,5282
Animal Shapes,2016,Multivitamin,1,3760,3688.98,47607,1537
Animal Shapes,2017,Multivitamin,1,12300,12336.66,82257,2639
Antabuse,2013,Disulfiram,1,75300,71704.36,16465,519
Antabuse,2014,Disulfiram,1,32000,30987.67,6630,223
Antabuse,2015,Disulfiram,1,25800,25043.92,5119,152
Antabuse,2016,Disulfiram,1,21800,21406.36,5151,184
Antabuse,2017,Disulfiram,1,8380,8378.19,2980,122
Antacid,2013,Calcium Carbonate,1,2250,2144.27,48309,543
Antacid,2014,Calcium Carbonate,1,2450,2375.59,45267,557
Antacid,2015,Calcium Carbonate,1,1440,1396.97,29015,378
Antacid,2016,Calcium Carbonate,1,1230,1204.04,14764,194
Antacid,2017,Calcium Carbonate,1,1840,1842.76,17469,249
Antacid With Simethicone,2013,Mag Hydrox/Aluminum Hyd/Simeth,1,494,470.1,5260.954,96
Antacid With Simethicone,2014,Mag Hydrox/Aluminum Hyd/Simeth,1,430,416.06,1590.802,48
Antacid With Simethicone,2016,Mag Hydrox/Aluminum Hyd/Simeth,1,46.9,45.91,5474.166,260
Antacid With Simethicone,2017,Mag Hydrox/Aluminum Hyd/Simeth,1,67.2,67.25,8444.333,396
Antacid-Antigas,2013,Mag Hydrox/Aluminum Hyd/Simeth,1,598,569.18,31942.62,88
Antacid-Antigas,2014,Mag Hydrox/Aluminum Hyd/Simeth,1,617,597.39,19146.02,82
Antacid-Antigas,2015,Mag Hydrox/Aluminum Hyd/Simeth,1,507,492.08,17080.18,76
Antacid-Antigas,2016,Mag Hydrox/Aluminum Hyd/Simeth,1,245,240.44,21706.67,52
Antacid-Antigas,2017,Mag Hydrox/Aluminum Hyd/Simeth,1,757,757.11,23808,72
Antipyrine-Benzocaine,2013,Antipyrine/Benzocaine,1,625000,595628.71,643188,60859
Antipyrine-Benzocaine,2014,Antipyrine/Benzocaine,1,1290000,1249573.21,1584181.778,124652
Antipyrine-Benzocaine,2015,Antipyrine/Benzocaine,1,1510000,1467897.97,1952908.19,142500
Antipyrine-Benzocaine,2016,Antipyrine/Benzocaine,1,79800,78155.29,96139,7331
Antipyrine-Benzocaine,2017,Antipyrine/Benzocaine,1,3100,3100.24,2812,231
Anucort-HC,2013,Hydrocortisone Acetate,1,138000,131419.96,103125.001,4542
Anucort-HC,2014,Hydrocortisone Acetate,1,1020000,992035.47,247496,11402
Anucort-HC,2015,Hydrocortisone Acetate,1,5210000,5060320.75,436389,18562
Anucort-HC,2016,Hydrocortisone Acetate,1,1670000,1632214.13,162865,7329
Anucort-HC,2017,Hydrocortisone Acetate,1,283000,283479.71,30403,1617
Anusol-HC,2013,Hydrocortisone,1,13100,12486.82,6693.5,212
Anusol-HC,2014,Hydrocortisone,1,302000,292236.57,106204.75,3312
Anusol-HC,2015,Hydrocortisone,1,57800,56101.12,19381.15,592
