Brand Name,Program,numyrs,firstyear,Year,Generic Name,Nom Total Spend,Inf Total Spend,Total Claims,Total Beneficiaries,Yearnum,complete
Advair HFA,Medicaid,5,2013,2013,Fluticasone/Salmeterol,95046957.86,99800000,329133,NA,2013,Complete
Advair HFA,Medicaid,5,2013,2014,Fluticasone/Salmeterol,104142024.2,108000000,338762,NA,2014,Complete
Advair HFA,Medicaid,5,2013,2015,Fluticasone/Salmeterol,111434917.9,115000000,341353,NA,2015,Complete
Advair HFA,Medicaid,5,2013,2016,Fluticasone/Salmeterol,128030807.3,131000000,356266,NA,2016,Complete
Advair HFA,Medicaid,5,2013,2017,Fluticasone/Salmeterol,119456735.6,119000000,317742,NA,2017,Complete
Aerochamber Plus Flow-Vu,Medicaid,5,2013,2013,"Inhaler, Assist Devices",807254.2,848000,20125,NA,2013,Complete
Aerochamber Plus Flow-Vu,Medicaid,5,2013,2014,"Inhaler, Assist Devices",973639.64,1010000,21363,NA,2014,Complete
Aerochamber Plus Flow-Vu,Medicaid,5,2013,2015,"Inhaler, Assist Devices",495745.69,511000,11673,NA,2015,Complete
Aerochamber Plus Flow-Vu,Medicaid,5,2013,2016,"Inhaler, Assist Devices",149258.46,152000,3884,NA,2016,Complete
Aerochamber Plus Flow-Vu,Medicaid,5,2013,2017,"Inhaler, Assist Devices",111037.49,111000,2810,NA,2017,Complete
Afeditab Cr,Medicaid,5,2013,2013,Nifedipine,210801.37,221000,6669,NA,2013,Complete
Afeditab Cr,Medicaid,5,2013,2014,Nifedipine,305667.73,316000,9929,NA,2014,Complete
Afeditab Cr,Medicaid,5,2013,2015,Nifedipine,229729.62,237000,7763,NA,2015,Complete
Afeditab Cr,Medicaid,5,2013,2016,Nifedipine,132247.9,135000,5610,NA,2016,Complete
Afeditab Cr,Medicaid,5,2013,2017,Nifedipine,102652.86,103000,4857,NA,2017,Complete
Afinitor,Medicaid,5,2013,2013,Everolimus,55448479.86,58200000,7018,NA,2013,Complete
Afinitor,Medicaid,5,2013,2014,Everolimus,74720456.07,77200000,8146,NA,2014,Complete
Afinitor,Medicaid,5,2013,2015,Everolimus,99932642.29,103000000,9758,NA,2015,Complete
Afinitor,Medicaid,5,2013,2016,Everolimus,100940557.3,103000000,8897,NA,2016,Complete
Afinitor,Medicaid,5,2013,2017,Everolimus,117914871.4,118000000,9273,NA,2017,Complete
Afinitor Disperz,Medicaid,5,2013,2013,Everolimus,367534.62,386000,38,NA,2013,Complete
Afinitor Disperz,Medicaid,5,2013,2014,Everolimus,3827613.25,3950000,333,NA,2014,Complete
Afinitor Disperz,Medicaid,5,2013,2015,Everolimus,8270418.53,8520000,678,NA,2015,Complete
Afinitor Disperz,Medicaid,5,2013,2016,Everolimus,15703799.87,16000000,1045,NA,2016,Complete
Afinitor Disperz,Medicaid,5,2013,2017,Everolimus,26363723.39,26400000,1504,NA,2017,Complete
Afrin,Medicaid,5,2013,2013,Oxymetazoline HCl,403,423,58,NA,2013,Complete
Afrin,Medicaid,5,2013,2014,Oxymetazoline HCl,604.6,625,97,NA,2014,Complete
Afrin,Medicaid,5,2013,2015,Oxymetazoline HCl,417.82,430,71,NA,2015,Complete
Afrin,Medicaid,5,2013,2016,Oxymetazoline HCl,273.69,279,52,NA,2016,Complete
Afrin,Medicaid,5,2013,2017,Oxymetazoline HCl,408,408,61,NA,2017,Complete
Aggrastat,Medicaid,5,2013,2013,Tirofiban-0.9% Sodium Chloride,12007.52,12600,15,NA,2013,Complete
Aggrastat,Medicaid,5,2013,2014,Tirofiban-0.9% Sodium Chloride,24536.25,25400,21,NA,2014,Complete
Aggrastat,Medicaid,5,2013,2015,Tirofiban-0.9% Sodium Chloride,42761.92,44000,54,NA,2015,Complete
Aggrastat,Medicaid,5,2013,2016,Tirofiban-0.9% Sodium Chloride,97231.12,99200,187,NA,2016,Complete
Aggrastat,Medicaid,5,2013,2017,Tirofiban-0.9% Sodium Chloride,61597.83,61600,247,NA,2017,Complete
Aggrenox,Medicaid,5,2013,2013,Aspirin/Dipyridamole,14488530.86,15200000,55983,NA,2013,Complete
Aggrenox,Medicaid,5,2013,2014,Aspirin/Dipyridamole,14784021.61,15300000,47175,NA,2014,Complete
Aggrenox,Medicaid,5,2013,2015,Aspirin/Dipyridamole,13512144.28,13900000,33600,NA,2015,Complete
Aggrenox,Medicaid,5,2013,2016,Aspirin/Dipyridamole,7235565.35,7380000,16152,NA,2016,Complete
Aggrenox,Medicaid,5,2013,2017,Aspirin/Dipyridamole,5717380.09,5720000,12138,NA,2017,Complete
Ak-Poly-Bac,Medicaid,5,2013,2013,Bacitracin/Polymyxin B Sulfate,72872.38,76500,3560,NA,2013,Complete
Ak-Poly-Bac,Medicaid,5,2013,2014,Bacitracin/Polymyxin B Sulfate,67091.94,69300,3456,NA,2014,Complete
Ak-Poly-Bac,Medicaid,5,2013,2015,Bacitracin/Polymyxin B Sulfate,51020.4,52600,2981,NA,2015,Complete
Ak-Poly-Bac,Medicaid,5,2013,2016,Bacitracin/Polymyxin B Sulfate,19747.62,20200,1232,NA,2016,Complete
Ak-Poly-Bac,Medicaid,5,2013,2017,Bacitracin/Polymyxin B Sulfate,4570.57,4570,333,NA,2017,Complete
Akten,Medicaid,5,2013,2013,Lidocaine HCl/PF,7219.07,7580,13,NA,2013,Complete
Akten,Medicaid,5,2013,2014,Lidocaine HCl/PF,1257.31,1300,14,NA,2014,Complete
Akten,Medicaid,5,2013,2015,Lidocaine HCl/PF,3101.15,3190,38,NA,2015,Complete
Akten,Medicaid,5,2013,2016,Lidocaine HCl/PF,5018.48,5120,86,NA,2016,Complete
Akten,Medicaid,5,2013,2017,Lidocaine HCl/PF,2547.11,2550,57,NA,2017,Complete
Albenza,Medicaid,5,2013,2013,Albendazole,9005460.16,9460000,43858,NA,2013,Complete
Albenza,Medicaid,5,2013,2014,Albendazole,21637020.71,22400000,47824,NA,2014,Complete
Albenza,Medicaid,5,2013,2015,Albendazole,27788042.71,28600000,52993,NA,2015,Complete
Albenza,Medicaid,5,2013,2016,Albendazole,35953802.3,36700000,53214,NA,2016,Complete
Albenza,Medicaid,5,2013,2017,Albendazole,30565346.98,30600000,44945,NA,2017,Complete
Albuked-25,Medicaid,5,2013,2013,Albumin Human,3044.69,3200,11,NA,2013,Complete
Albuked-25,Medicaid,5,2013,2014,Albumin Human,920.32,951,11,NA,2014,Complete
Albuked-25,Medicaid,5,2013,2015,Albumin Human,5413.21,5580,38,NA,2015,Complete
Albuked-25,Medicaid,5,2013,2016,Albumin Human,7229.71,7380,53,NA,2016,Complete
Albuked-25,Medicaid,5,2013,2017,Albumin Human,39561.71,39600,108,NA,2017,Complete
Albumin (Human),Medicaid,5,2013,2013,Albumin Human,142499.88,149600,196,NA,2013,Complete
Albumin (Human),Medicaid,5,2013,2014,Albumin Human,143215.74,148100,237,NA,2014,Complete
Albumin (Human),Medicaid,5,2013,2015,Albumin Human,249850.67,257800,591,NA,2015,Complete
Albumin (Human),Medicaid,5,2013,2016,Albumin Human,413505.49,422400,775,NA,2016,Complete
Albumin (Human),Medicaid,5,2013,2017,Albumin Human,556391.54,556900,905,NA,2017,Complete
Albuminar-25,Medicaid,5,2013,2013,Albumin Human,227924.1,239000,578,NA,2013,Complete
Albuminar-25,Medicaid,5,2013,2014,Albumin Human,176118.97,182000,748,NA,2014,Complete
Albuminar-25,Medicaid,5,2013,2015,Albumin Human,345016.31,355000,1265,NA,2015,Complete
Albuminar-25,Medicaid,5,2013,2016,Albumin Human,317570.7,324000,1210,NA,2016,Complete
Albuminar-25,Medicaid,5,2013,2017,Albumin Human,300889.44,301000,1120,NA,2017,Complete
Albuminar-5,Medicaid,5,2013,2013,Albumin Human,35696.08,37500,54,NA,2013,Complete
Albuminar-5,Medicaid,5,2013,2014,Albumin Human,17612.15,18200,32,NA,2014,Complete
Albuminar-5,Medicaid,5,2013,2015,Albumin Human,12170.97,12500,32,NA,2015,Complete
Albuminar-5,Medicaid,5,2013,2016,Albumin Human,55181.61,56300,101,NA,2016,Complete
Albuminar-5,Medicaid,5,2013,2017,Albumin Human,16795.72,16800,74,NA,2017,Complete
Alburx,Medicaid,5,2013,2013,Albumin Human,201783.37,212000,759,NA,2013,Complete
Alburx,Medicaid,5,2013,2014,Albumin Human,191321.07,198000,673,NA,2014,Complete
Alburx,Medicaid,5,2013,2015,Albumin Human,333064.22,343000,803,NA,2015,Complete
Alburx,Medicaid,5,2013,2016,Albumin Human,836926.59,854000,1946,NA,2016,Complete
Alburx,Medicaid,5,2013,2017,Albumin Human,1094280.56,1090000,2815,NA,2017,Complete
Albutein,Medicaid,5,2013,2013,Albumin Human,225167.97,236000,345,NA,2013,Complete
Albutein,Medicaid,5,2013,2014,Albumin Human,326577.17,337000,569,NA,2014,Complete
Albutein,Medicaid,5,2013,2015,Albumin Human,242673.02,250000,818,NA,2015,Complete
Albutein,Medicaid,5,2013,2016,Albumin Human,234258.35,239000,975,NA,2016,Complete
Albutein,Medicaid,5,2013,2017,Albumin Human,309390.47,309000,1402,NA,2017,Complete
Albuterol Sulfate*,Medicaid,5,2013,2013,Albuterol Sulfate,106401322.54,111688000,6057538,NA,2013,Complete
Albuterol Sulfate*,Medicaid,5,2013,2014,Albuterol Sulfate,101818141.57,105184000,6112171,NA,2014,Complete
Albuterol Sulfate*,Medicaid,5,2013,2015,Albuterol Sulfate,102544616.49,105575000,6366257,NA,2015,Complete
Albuterol Sulfate*,Medicaid,5,2013,2016,Albuterol Sulfate,100318293.39,102398938,6419044,NA,2016,Complete
Albuterol Sulfate*,Medicaid,5,2013,2017,Albuterol Sulfate,95661110.99,95622080,6261576,NA,2017,Complete
Alcaine,Medicaid,5,2013,2013,Proparacaine HCl,8447.02,8870,224,NA,2013,Complete
Alcaine,Medicaid,5,2013,2014,Proparacaine HCl,1406.05,1450,79,NA,2014,Complete
Alcaine,Medicaid,5,2013,2015,Proparacaine HCl,19134.84,19700,993,NA,2015,Complete
Alcaine,Medicaid,5,2013,2016,Proparacaine HCl,152825.85,156000,806,NA,2016,Complete
Alcaine,Medicaid,5,2013,2017,Proparacaine HCl,91052.95,91100,1103,NA,2017,Complete
Alclometasone Dipropionate,Medicaid,5,2013,2013,Alclometasone Dipropionate,1137102.73,1194000,29177,NA,2013,Complete
Alclometasone Dipropionate,Medicaid,5,2013,2014,Alclometasone Dipropionate,1693333.8,1749000,31205,NA,2014,Complete
Alclometasone Dipropionate,Medicaid,5,2013,2015,Alclometasone Dipropionate,1620658.44,1669000,30438,NA,2015,Complete
Alclometasone Dipropionate,Medicaid,5,2013,2016,Alclometasone Dipropionate,1953852.65,1994000,35038,NA,2016,Complete
Alclometasone Dipropionate,Medicaid,5,2013,2017,Alclometasone Dipropionate,2304113.1100000003,2304000,36207,NA,2017,Complete
Alcohol Prep Pads,Medicaid,5,2013,2013,Alcohol Antiseptic Pads,6459.63,6780,2551,NA,2013,Complete
Alcohol Prep Pads,Medicaid,5,2013,2014,Alcohol Antiseptic Pads,4126.84,4260,1724,NA,2014,Complete
Alcohol Prep Pads,Medicaid,5,2013,2015,Alcohol Antiseptic Pads,3072.96,3170,1259,NA,2015,Complete
Alcohol Prep Pads,Medicaid,5,2013,2016,Alcohol Antiseptic Pads,1419.32,1450,625,NA,2016,Complete
Alcohol Prep Pads,Medicaid,5,2013,2017,Alcohol Antiseptic Pads,1863.17,1860,736,NA,2017,Complete
"Alcohol,Dehydrated",Medicaid,5,2013,2013,Ethyl Alcohol,466378.91,489500,6709,NA,2013,Complete
"Alcohol,Dehydrated",Medicaid,5,2013,2014,Ethyl Alcohol,399180.60000000003,412500,5045,NA,2014,Complete
"Alcohol,Dehydrated",Medicaid,5,2013,2015,Ethyl Alcohol,460704.45,474900,3975,NA,2015,Complete
"Alcohol,Dehydrated",Medicaid,5,2013,2016,Ethyl Alcohol,324567.67,331500,2805,NA,2016,Complete
"Alcohol,Dehydrated",Medicaid,5,2013,2017,Ethyl Alcohol,367346.89,367400,2720,NA,2017,Complete
Aldactazide,Medicaid,5,2013,2013,Spironolact/Hydrochlorothiazid,82439.18,86600,912,NA,2013,Complete
Aldactazide,Medicaid,5,2013,2014,Spironolact/Hydrochlorothiazid,95812.68,99000,1060,NA,2014,Complete
Aldactazide,Medicaid,5,2013,2015,Spironolact/Hydrochlorothiazid,94284.89,97100,865,NA,2015,Complete
Aldactazide,Medicaid,5,2013,2016,Spironolact/Hydrochlorothiazid,98796.33,101000,821,NA,2016,Complete
Aldactazide,Medicaid,5,2013,2017,Spironolact/Hydrochlorothiazid,102729.62,103000,713,NA,2017,Complete
Aldactone,Medicaid,5,2013,2013,Spironolactone,17831.43,18700,186,NA,2013,Complete
Aldactone,Medicaid,5,2013,2014,Spironolactone,19049.58,19700,160,NA,2014,Complete
Aldactone,Medicaid,5,2013,2015,Spironolactone,20298.94,20900,208,NA,2015,Complete
Aldactone,Medicaid,5,2013,2016,Spironolactone,26647.92,27200,195,NA,2016,Complete
Aldactone,Medicaid,5,2013,2017,Spironolactone,37153.18,37200,206,NA,2017,Complete
Aldara,Medicaid,5,2013,2013,Imiquimod,648209.33,681000,1870,NA,2013,Complete
Aldara,Medicaid,5,2013,2014,Imiquimod,4586780.18,4740000,5651,NA,2014,Complete
Aldara,Medicaid,5,2013,2015,Imiquimod,10160139.12,10500000,9348,NA,2015,Complete
Aldara,Medicaid,5,2013,2016,Imiquimod,9293340.43,9480000,7866,NA,2016,Complete
Aldara,Medicaid,5,2013,2017,Imiquimod,6212516.81,6210000,5353,NA,2017,Complete
Aldurazyme,Medicaid,5,2013,2013,Laronidase,10322120.33,10800000,1640,NA,2013,Complete
Aldurazyme,Medicaid,5,2013,2014,Laronidase,11179368.79,11600000,1696,NA,2014,Complete
Aldurazyme,Medicaid,5,2013,2015,Laronidase,13023836.28,13400000,1893,NA,2015,Complete
Aldurazyme,Medicaid,5,2013,2016,Laronidase,13941698.33,14200000,1459,NA,2016,Complete
Aldurazyme,Medicaid,5,2013,2017,Laronidase,15144715.13,15100000,1460,NA,2017,Complete
Alendronate Sodium,Medicaid,5,2013,2013,Alendronate Sodium,7053003.18,7406270,793759,NA,2013,Complete
Alendronate Sodium,Medicaid,5,2013,2014,Alendronate Sodium,6267729.25,6481270,836166,NA,2014,Complete
Alendronate Sodium,Medicaid,5,2013,2015,Alendronate Sodium,5879401.72,6051830,990751,NA,2015,Complete
Alendronate Sodium,Medicaid,5,2013,2016,Alendronate Sodium,5684851.56,5792860,1050725,NA,2016,Complete
Alendronate Sodium,Medicaid,5,2013,2017,Alendronate Sodium,5337542.15,5342560,937310,NA,2017,Complete
Alfentanil HCl,Medicaid,5,2013,2013,Alfentanil HCl,23518.76,24700,116,NA,2013,Complete
Alfentanil HCl,Medicaid,5,2013,2014,Alfentanil HCl,2840.07,2930,79,NA,2014,Complete
Alfentanil HCl,Medicaid,5,2013,2015,Alfentanil HCl,4104.58,4230,125,NA,2015,Complete
Alfentanil HCl,Medicaid,5,2013,2016,Alfentanil HCl,3151.34,3220,154,NA,2016,Complete
Alfentanil HCl,Medicaid,5,2013,2017,Alfentanil HCl,1710.14,1710,149,NA,2017,Complete
Alfuzosin HCl ER,Medicaid,5,2013,2013,Alfuzosin HCl,400472.93,420600,15017,NA,2013,Complete
Alfuzosin HCl ER,Medicaid,5,2013,2014,Alfuzosin HCl,390399.91,403400,18918,NA,2014,Complete
Alfuzosin HCl ER,Medicaid,5,2013,2015,Alfuzosin HCl,436315.61,449690,28220,NA,2015,Complete
Alfuzosin HCl ER,Medicaid,5,2013,2016,Alfuzosin HCl,437194.15,446300,36204,NA,2016,Complete
Alfuzosin HCl ER,Medicaid,5,2013,2017,Alfuzosin HCl,445406.92,445300,40973,NA,2017,Complete
Alimta,Medicaid,5,2013,2013,Pemetrexed Disodium,55245196.28,58000000,12738,NA,2013,Complete
Alimta,Medicaid,5,2013,2014,Pemetrexed Disodium,62759975.8,64800000,14014,NA,2014,Complete
Alimta,Medicaid,5,2013,2015,Pemetrexed Disodium,72731033.75,74900000,16402,NA,2015,Complete
Alimta,Medicaid,5,2013,2016,Pemetrexed Disodium,77981373.4,79600000,17382,NA,2016,Complete
Alimta,Medicaid,5,2013,2017,Pemetrexed Disodium,83957216.95,84000000,17896,NA,2017,Complete
Alinia,Medicaid,5,2013,2013,Nitazoxanide,441490.63,463400,1338,NA,2013,Complete
Alinia,Medicaid,5,2013,2014,Nitazoxanide,947660.61,979000,3599,NA,2014,Complete
Alinia,Medicaid,5,2013,2015,Nitazoxanide,1593852.22,1642000,4647,NA,2015,Complete
Alinia,Medicaid,5,2013,2016,Nitazoxanide,2967995.71,3030000,5270,NA,2016,Complete
Alinia,Medicaid,5,2013,2017,Nitazoxanide,3838108.3600000003,3830000,3983,NA,2017,Complete
Alkeran,Medicaid,5,2013,2013,Melphalan,130050.37,137000,573,NA,2013,Complete
Alkeran,Medicaid,5,2013,2014,Melphalan,105511.81,109000,423,NA,2014,Complete
Alkeran,Medicaid,5,2013,2015,Melphalan,97971.62,101000,347,NA,2015,Complete
Alkeran,Medicaid,5,2013,2016,Melphalan,80664.13,82300,283,NA,2016,Complete
Alkeran,Medicaid,5,2013,2017,Melphalan,47295.15,47300,170,NA,2017,Complete
All Day Allergy,Medicaid,5,2013,2013,Cetirizine HCl,8708.6,9140,1045,NA,2013,Complete
All Day Allergy,Medicaid,5,2013,2014,Cetirizine HCl,2905.8,3000,385,NA,2014,Complete
All Day Allergy,Medicaid,5,2013,2015,Cetirizine HCl,673.37,694,87,NA,2015,Complete
All Day Allergy,Medicaid,5,2013,2016,Cetirizine HCl,2484.92,2540,549,NA,2016,Complete
All Day Allergy,Medicaid,5,2013,2017,Cetirizine HCl,1095.72,1100,235,NA,2017,Complete
Allopurinol,Medicaid,5,2013,2013,Allopurinol,3000321.33,3150800,528597,NA,2013,Complete
Allopurinol,Medicaid,5,2013,2014,Allopurinol,4575783.4399999995,4728150,698885,NA,2014,Complete
Allopurinol,Medicaid,5,2013,2015,Allopurinol,12531742.19,12903054,951204,NA,2015,Complete
Allopurinol,Medicaid,5,2013,2016,Allopurinol,14820545.3,15133930,1094099,NA,2016,Complete
Allopurinol,Medicaid,5,2013,2017,Allopurinol,12411347.11,12409610,1155305,NA,2017,Complete
Alocril,Medicaid,5,2013,2013,Nedocromil Sodium,80334.32,84300,614,NA,2013,Complete
Alocril,Medicaid,5,2013,2014,Nedocromil Sodium,144652.38,149000,560,NA,2014,Complete
Alocril,Medicaid,5,2013,2015,Nedocromil Sodium,367105.65,378000,1494,NA,2015,Complete
Alocril,Medicaid,5,2013,2016,Nedocromil Sodium,157701.26,161000,1351,NA,2016,Complete
Alocril,Medicaid,5,2013,2017,Nedocromil Sodium,97344.47,97300,549,NA,2017,Complete
Alomide,Medicaid,5,2013,2013,Lodoxamide Tromethamine,208841.4,219000,1783,NA,2013,Complete
Alomide,Medicaid,5,2013,2014,Lodoxamide Tromethamine,151905.46,157000,1255,NA,2014,Complete
Alomide,Medicaid,5,2013,2015,Lodoxamide Tromethamine,169472.88,175000,1206,NA,2015,Complete
Alomide,Medicaid,5,2013,2016,Lodoxamide Tromethamine,174020.14,178000,1127,NA,2016,Complete
Alomide,Medicaid,5,2013,2017,Lodoxamide Tromethamine,171890.4,172000,1068,NA,2017,Complete
Alora,Medicaid,5,2013,2013,Estradiol,224029.82,235000,3217,NA,2013,Complete
Alora,Medicaid,5,2013,2014,Estradiol,282135.99,291000,3755,NA,2014,Complete
Alora,Medicaid,5,2013,2015,Estradiol,303280.82,312000,3862,NA,2015,Complete
Alora,Medicaid,5,2013,2016,Estradiol,264633.16,270000,2906,NA,2016,Complete
Alora,Medicaid,5,2013,2017,Estradiol,207234.44,207000,1981,NA,2017,Complete
Aloxi,Medicaid,5,2013,2013,Palonosetron HCl,42973448.22,45100000,174223,NA,2013,Complete
Aloxi,Medicaid,5,2013,2014,Palonosetron HCl,43468916,44900000,172244,NA,2014,Complete
Aloxi,Medicaid,5,2013,2015,Palonosetron HCl,52858695.24,54400000,181243,NA,2015,Complete
Aloxi,Medicaid,5,2013,2016,Palonosetron HCl,65652107.56,67000000,174986,NA,2016,Complete
Aloxi,Medicaid,5,2013,2017,Palonosetron HCl,91523333.95,91500000,174659,NA,2017,Complete
Alphagan P,Medicaid,5,2013,2013,Brimonidine Tartrate,7486743.89,7860000,64657,NA,2013,Complete
Alphagan P,Medicaid,5,2013,2014,Brimonidine Tartrate,7950434.65,8210000,63902,NA,2014,Complete
Alphagan P,Medicaid,5,2013,2015,Brimonidine Tartrate,9871409.96,10200000,70186,NA,2015,Complete
Alphagan P,Medicaid,5,2013,2016,Brimonidine Tartrate,11593346.25,11800000,73116,NA,2016,Complete
Alphagan P,Medicaid,5,2013,2017,Brimonidine Tartrate,11317534.05,11300000,67083,NA,2017,Complete
Alphanate,Medicaid,5,2013,2013,Antihemophilic Factor/VWF,40887377.17,42900000,1383,NA,2013,Complete
Alphanate,Medicaid,5,2013,2014,Antihemophilic Factor/VWF,51780927.6,53500000,1724,NA,2014,Complete
Alphanate,Medicaid,5,2013,2015,Antihemophilic Factor/VWF,58796546.53,60600000,2101,NA,2015,Complete
Alphanate,Medicaid,5,2013,2016,Antihemophilic Factor/VWF,82204226.03,83900000,2392,NA,2016,Complete
Alphanate,Medicaid,5,2013,2017,Antihemophilic Factor/VWF,73141234.22,73100000,2857,NA,2017,Complete
Alphanine SD,Medicaid,5,2013,2013,Factor IX,4418646.2,4640000,177,NA,2013,Complete
Alphanine SD,Medicaid,5,2013,2014,Factor IX,3500634.48,3620000,165,NA,2014,Complete
Alphanine SD,Medicaid,5,2013,2015,Factor IX,4268371.05,4400000,179,NA,2015,Complete
Alphanine SD,Medicaid,5,2013,2016,Factor IX,4406392.14,4500000,174,NA,2016,Complete
Alphanine SD,Medicaid,5,2013,2017,Factor IX,3549670.96,3550000,233,NA,2017,Complete
Alprazolam,Medicaid,5,2013,2013,Alprazolam,34723651.94,36466800,4687895,NA,2013,Complete
Alprazolam,Medicaid,5,2013,2014,Alprazolam,33438861.12,34543680,4939428,NA,2014,Complete
Alprazolam,Medicaid,5,2013,2015,Alprazolam,32951509.42,33978060,5619123,NA,2015,Complete
Alprazolam,Medicaid,5,2013,2016,Alprazolam,32193298.54,32881900,5725597,NA,2016,Complete
Alprazolam,Medicaid,5,2013,2017,Alprazolam,36121043.36,36109170,5290665,NA,2017,Complete
Alprazolam ER,Medicaid,5,2013,2013,Alprazolam,464134.44,487800,13474,NA,2013,Complete
Alprazolam ER,Medicaid,5,2013,2014,Alprazolam,945969.5700000001,977500,29754,NA,2014,Complete
Alprazolam ER,Medicaid,5,2013,2015,Alprazolam,1121173.0599999998,1154000,37616,NA,2015,Complete
Alprazolam ER,Medicaid,5,2013,2016,Alprazolam,918950.15,937800,37243,NA,2016,Complete
Alprazolam ER,Medicaid,5,2013,2017,Alprazolam,787780.98,787570,34019,NA,2017,Complete
Alprazolam Intensol,Medicaid,5,2013,2013,Alprazolam,37112.15,39000,384,NA,2013,Complete
Alprazolam Intensol,Medicaid,5,2013,2014,Alprazolam,40873.73,42200,387,NA,2014,Complete
Alprazolam Intensol,Medicaid,5,2013,2015,Alprazolam,50493.39,52000,422,NA,2015,Complete
Alprazolam Intensol,Medicaid,5,2013,2016,Alprazolam,46109.27,47100,387,NA,2016,Complete
Alprazolam Intensol,Medicaid,5,2013,2017,Alprazolam,33955.07,34000,253,NA,2017,Complete
Alprazolam ODT,Medicaid,5,2013,2013,Alprazolam,260221.87,273000,2725,NA,2013,Complete
Alprazolam ODT,Medicaid,5,2013,2014,Alprazolam,236923.05,245000,2640,NA,2014,Complete
Alprazolam ODT,Medicaid,5,2013,2015,Alprazolam,333551.51,344000,3231,NA,2015,Complete
Alprazolam ODT,Medicaid,5,2013,2016,Alprazolam,358595.38,366000,3999,NA,2016,Complete
Alprazolam ODT,Medicaid,5,2013,2017,Alprazolam,342850.56,343000,3998,NA,2017,Complete
Alprazolam XR,Medicaid,5,2013,2013,Alprazolam,498913.66,524000,12390,NA,2013,Complete
Alprazolam XR,Medicaid,5,2013,2014,Alprazolam,409939.69,424000,11553,NA,2014,Complete
Alprazolam XR,Medicaid,5,2013,2015,Alprazolam,321576.33,331000,10246,NA,2015,Complete
Alprazolam XR,Medicaid,5,2013,2016,Alprazolam,331386.41,338000,13502,NA,2016,Complete
Alprazolam XR,Medicaid,5,2013,2017,Alprazolam,311672.59,312000,13601,NA,2017,Complete
Alprostadil,Medicaid,5,2013,2013,Alprostadil,1091.76,1150,12,NA,2013,Complete
Alprostadil,Medicaid,5,2013,2014,Alprostadil,539.98,558,13,NA,2014,Complete
Alprostadil,Medicaid,5,2013,2015,Alprostadil,1980.5,2040,30,NA,2015,Complete
Alprostadil,Medicaid,5,2013,2016,Alprostadil,24240.78,24700,61,NA,2016,Complete
Alprostadil,Medicaid,5,2013,2017,Alprostadil,18820.81,18800,57,NA,2017,Complete
Alrex,Medicaid,5,2013,2013,Loteprednol Etabonate,1960509.99,2060000,11794,NA,2013,Complete
Alrex,Medicaid,5,2013,2014,Loteprednol Etabonate,2217147.86,2290000,11471,NA,2014,Complete
Alrex,Medicaid,5,2013,2015,Loteprednol Etabonate,2065439.61,2130000,9689,NA,2015,Complete
Alrex,Medicaid,5,2013,2016,Loteprednol Etabonate,2023600.67,2070000,9480,NA,2016,Complete
Alrex,Medicaid,5,2013,2017,Loteprednol Etabonate,2180056.32,2180000,9513,NA,2017,Complete
Altabax,Medicaid,5,2013,2013,Retapamulin,182531.1,192000,1504,NA,2013,Complete
Altabax,Medicaid,5,2013,2014,Retapamulin,138962.92,144000,973,NA,2014,Complete
Altabax,Medicaid,5,2013,2015,Retapamulin,103738.05,107000,574,NA,2015,Complete
