Manufacturer,Year,avg_spend_per_claim_status,manufacturer_diff,price_status_drugs
Major Pharmaceu,2017,at_average,0,27
Major Pharmaceu,2017,below_average,-572261.43,61
Eisai Inc.,2013,at_average,0,8
Eisai Inc.,2014,at_average,0,9
Eisai Inc.,2015,at_average,0,10
Eisai Inc.,2015,below_average,-554769,1
Eisai Inc.,2016,above_average,8487,1
Eisai Inc.,2016,at_average,0,9
Eisai Inc.,2016,below_average,-837097,1
Eisai Inc.,2017,above_average,153720,1
Eisai Inc.,2017,at_average,0,9
Eisai Inc.,2017,below_average,-130016,1
Prasco Labs,2013,above_average,9997916.2,15
Prasco Labs,2013,below_average,-251326.50000000003,5
Prasco Labs,2014,above_average,13496766.700000001,17
Prasco Labs,2014,at_average,0,2
Prasco Labs,2014,below_average,-1072930.4999999995,10
Prasco Labs,2015,above_average,22902008.1,21
Prasco Labs,2015,at_average,0,3
Prasco Labs,2015,below_average,-6022438.399999999,14
Prasco Labs,2016,above_average,21907971.6,24
Prasco Labs,2016,at_average,0,2
Prasco Labs,2016,below_average,-8307266.66,15
Prasco Labs,2017,above_average,7219962.540000002,20
Prasco Labs,2017,at_average,0,2
Prasco Labs,2017,below_average,-3979400.7999999993,19
"Genentech, Inc.*",2013,at_average,0,1
"Genentech, Inc.*",2014,at_average,0,1
"Genentech, Inc.*",2015,at_average,0,1
"Genentech, Inc.*",2016,at_average,0,1
"Genentech, Inc.*",2017,at_average,0,1
Actavis/Allerga,2013,above_average,24472,1
Actavis/Allerga,2013,at_average,0,26
Actavis/Allerga,2014,at_average,0,30
Actavis/Allerga,2015,at_average,0,32
Actavis/Allerga,2015,below_average,-60830.40000000003,1
Actavis/Allerga,2016,above_average,8513.400000000034,1
Actavis/Allerga,2016,at_average,0,32
Actavis/Allerga,2017,above_average,65922,1
Actavis/Allerga,2017,at_average,0,32
Horizon Pharma,2013,at_average,0,3
Horizon Pharma,2014,at_average,0,4
Horizon Pharma,2015,at_average,0,6
Horizon Pharma,2016,at_average,0,7
Horizon Pharma,2017,at_average,0,7
"Genentech, Inc.",2013,above_average,5937954,2
"Genentech, Inc.",2013,at_average,0,22
"Genentech, Inc.",2014,above_average,17952556,2
"Genentech, Inc.",2014,at_average,0,23
"Genentech, Inc.",2015,above_average,23079540,2
"Genentech, Inc.",2015,at_average,0,24
"Genentech, Inc.",2016,above_average,19142538,2
"Genentech, Inc.",2016,at_average,0,28
"Genentech, Inc.",2017,above_average,17100359,2
"Genentech, Inc.",2017,at_average,0,28
Takeda Pharmace,2013,at_average,0,13
Takeda Pharmace,2014,at_average,0,14
Takeda Pharmace,2015,at_average,0,14
Takeda Pharmace,2016,at_average,0,15
Takeda Pharmace,2017,at_average,0,15
Allergan Inc.,2013,at_average,0,30
Allergan Inc.,2014,at_average,0,30
Allergan Inc.,2015,at_average,0,32
Allergan Inc.,2016,above_average,135227,2
Allergan Inc.,2016,at_average,0,35
Allergan Inc.,2017,above_average,77916,1
Allergan Inc.,2017,at_average,0,35
Allergan Inc.,2017,below_average,-14448,1
App/Fresenius K,2013,above_average,8630434.1,39
App/Fresenius K,2013,at_average,0,29
App/Fresenius K,2013,below_average,-14464613.7,54
App/Fresenius K,2014,above_average,6497968.999999999,39
App/Fresenius K,2014,at_average,0,28
App/Fresenius K,2014,below_average,-13061817.14,58
App/Fresenius K,2015,above_average,16199039.309999999,56
App/Fresenius K,2015,at_average,0,28
App/Fresenius K,2015,below_average,-27996886.01,44
App/Fresenius K,2016,above_average,18974710.32,58
App/Fresenius K,2016,at_average,0,28
App/Fresenius K,2016,below_average,-22513952.95,47
App/Fresenius K,2017,above_average,28965038.400000002,56
App/Fresenius K,2017,at_average,0,27
App/Fresenius K,2017,below_average,-22606103.279999997,50
Actavis Pharma/*,2013,above_average,4438671.7,3
Actavis Pharma/*,2014,above_average,6470700.7,3
Actavis Pharma/*,2015,above_average,9595514.6,2
Actavis Pharma/*,2015,below_average,-1058026.3999999997,1
Actavis Pharma/*,2016,above_average,9294017.8,2
Actavis Pharma/*,2016,below_average,-2917688.1999999993,1
Actavis Pharma/*,2017,above_average,5953744.3,2
Actavis Pharma/*,2017,below_average,-1530700.7999999998,1
Carlsbad Tech,2013,above_average,84447.18999999964,2
Carlsbad Tech,2013,below_average,-2899344.95,7
Carlsbad Tech,2014,above_average,185713.7699999999,3
Carlsbad Tech,2014,below_average,-4819621.5,8
Carlsbad Tech,2015,above_average,208315.2099999999,4
Carlsbad Tech,2015,below_average,-8289385.33,7
Carlsbad Tech,2016,above_average,272853.52,4
Carlsbad Tech,2016,below_average,-6349410.54,8
Carlsbad Tech,2017,above_average,158585.73,3
Carlsbad Tech,2017,below_average,-12467917.2,9
Mylan*,2013,above_average,13557227.500000002,3
Mylan*,2014,above_average,17274581.1,3
Mylan*,2015,above_average,17749052.5,3
Mylan*,2016,above_average,14816868.7,3
Mylan*,2017,above_average,10594666.9,3
Ranbaxy Pharmac,2013,below_average,-603276.25,2
Ranbaxy Pharmac,2014,below_average,-885561.66,2
Ranbaxy Pharmac,2015,below_average,-925842.4200000002,2
Ranbaxy Pharmac,2016,below_average,-253628.4,2
Ranbaxy Pharmac,2017,below_average,-28908.260000000002,2
Fougera/Sandoz,2013,above_average,9165910.6,14
Fougera/Sandoz,2013,at_average,0,2
Fougera/Sandoz,2013,below_average,-8614364.58,15
Fougera/Sandoz,2014,above_average,5277578.7,14
Fougera/Sandoz,2014,at_average,0,2
Fougera/Sandoz,2014,below_average,-11246137.08,16
Fougera/Sandoz,2015,above_average,10525545.8,13
Fougera/Sandoz,2015,at_average,0,1
Fougera/Sandoz,2015,below_average,-14908185.709999999,18
Fougera/Sandoz,2016,above_average,15224107.8,18
Fougera/Sandoz,2016,at_average,0,1
Fougera/Sandoz,2016,below_average,-14075284.509999998,15
Fougera/Sandoz,2017,above_average,21819663.3,20
Fougera/Sandoz,2017,at_average,0,1
Fougera/Sandoz,2017,below_average,-7738379.159999999,13
Seattle Genetic,2013,at_average,0,1
Seattle Genetic,2014,at_average,0,1
Seattle Genetic,2015,at_average,0,1
Seattle Genetic,2016,at_average,0,1
Seattle Genetic,2017,at_average,0,1
Eli Lilly & Co.,2013,at_average,0,25
Eli Lilly & Co.,2014,at_average,0,27
Eli Lilly & Co.,2015,at_average,0,28
Eli Lilly & Co.,2016,at_average,0,32
Eli Lilly & Co.,2017,at_average,0,32
Shire US Inc.,2013,at_average,0,10
Shire US Inc.,2014,at_average,0,10
Shire US Inc.,2015,at_average,0,11
Shire US Inc.,2016,at_average,0,12
Shire US Inc.,2017,at_average,0,12
Sigmapharm Labo,2013,above_average,1306.3999999999953,1
Sigmapharm Labo,2013,at_average,0,2
Sigmapharm Labo,2014,at_average,0,2
Sigmapharm Labo,2014,below_average,-44456.999999999956,1
Sigmapharm Labo,2015,above_average,900,1
Sigmapharm Labo,2015,at_average,0,2
Sigmapharm Labo,2015,below_average,-114617.79999999996,1
Sigmapharm Labo,2016,at_average,0,2
Sigmapharm Labo,2016,below_average,-334806.00000000006,2
Sigmapharm Labo,2017,at_average,0,2
Sigmapharm Labo,2017,below_average,-44754.7999999999,2
"Bayer,Pharm Div",2013,at_average,0,25
"Bayer,Pharm Div",2014,at_average,0,27
"Bayer,Pharm Div",2015,at_average,0,27
"Bayer,Pharm Div",2016,at_average,0,28
"Bayer,Pharm Div",2017,at_average,0,28
Astellas Pharma,2013,at_average,0,10
Astellas Pharma,2014,at_average,0,10
Astellas Pharma,2015,above_average,24796,1
Astellas Pharma,2015,at_average,0,10
Astellas Pharma,2016,at_average,0,11
Astellas Pharma,2017,above_average,16344,1
Astellas Pharma,2017,at_average,0,10
Akorn Inc.,2013,above_average,2967222.2,23
Akorn Inc.,2013,at_average,0,8
Akorn Inc.,2013,below_average,-3729784.1899999995,16
Akorn Inc.,2014,above_average,3564844.51,17
Akorn Inc.,2014,at_average,0,13
Akorn Inc.,2014,below_average,-9940309.049999999,23
Akorn Inc.,2015,above_average,19352031.57,24
Akorn Inc.,2015,at_average,0,13
Akorn Inc.,2015,below_average,-15381406.28,20
Akorn Inc.,2016,above_average,24368096.7,24
Akorn Inc.,2016,at_average,0,13
Akorn Inc.,2016,below_average,-21007261.51,24
Akorn Inc.,2017,above_average,6062667.26,21
Akorn Inc.,2017,at_average,0,15
Akorn Inc.,2017,below_average,-30344447.34,25
Sagent Pharmace,2013,above_average,3477400.24,15
Sagent Pharmace,2013,at_average,0,1
Sagent Pharmace,2013,below_average,-1312281.5999999999,22
Sagent Pharmace,2014,above_average,3621597.3400000003,20
Sagent Pharmace,2014,below_average,-1243772,27
Sagent Pharmace,2015,above_average,6633164.07,18
Sagent Pharmace,2015,at_average,0,2
Sagent Pharmace,2015,below_average,-2692563.8,30
Sagent Pharmace,2016,above_average,4923690.87,22
Sagent Pharmace,2016,at_average,0,1
Sagent Pharmace,2016,below_average,-3171445.6,28
Sagent Pharmace,2017,above_average,7175817.4,25
Sagent Pharmace,2017,at_average,0,1
Sagent Pharmace,2017,below_average,-2126304.3,25
Teva Parenteral,2013,above_average,1976599.2799999998,17
Teva Parenteral,2013,at_average,0,6
Teva Parenteral,2013,below_average,-1747004.5,16
Teva Parenteral,2014,above_average,871954.04,16
Teva Parenteral,2014,at_average,0,7
Teva Parenteral,2014,below_average,-2793280.58,18
Teva Parenteral,2015,above_average,2765290.9000000004,14
Teva Parenteral,2015,at_average,0,7
Teva Parenteral,2015,below_average,-12324156.23,24
Teva Parenteral,2016,above_average,3761587.3,20
Teva Parenteral,2016,at_average,0,7
Teva Parenteral,2016,below_average,-18671579.5,19
Teva Parenteral,2017,above_average,6522229.3,19
Teva Parenteral,2017,at_average,0,6
Teva Parenteral,2017,below_average,-13745715.38,21
Par Pharmaceuti,2013,at_average,0,10
Par Pharmaceuti,2014,at_average,0,10
Par Pharmaceuti,2015,at_average,0,11
Par Pharmaceuti,2016,at_average,0,12
Par Pharmaceuti,2017,at_average,0,12
Bedford Labs,2013,above_average,694762.28,5
Bedford Labs,2013,at_average,0,3
Bedford Labs,2013,below_average,-505884.2000000001,4
Bedford Labs,2014,above_average,159183.79,4
Bedford Labs,2014,at_average,0,2
Bedford Labs,2014,below_average,-476483.29999999993,6
Bedford Labs,2015,above_average,417141.66000000003,4
Bedford Labs,2015,at_average,0,2
Bedford Labs,2015,below_average,-322052.5199999999,6
Bedford Labs,2016,above_average,77246.8,3
Bedford Labs,2016,at_average,0,2
Bedford Labs,2016,below_average,-148306.83,7
Bedford Labs,2017,above_average,155370.9,5
Bedford Labs,2017,at_average,0,2
Bedford Labs,2017,below_average,-28955.799999999996,5
Glaxosmithkline,2013,above_average,79702.3,1
Glaxosmithkline,2013,at_average,0,44
Glaxosmithkline,2014,above_average,67452,1
Glaxosmithkline,2014,at_average,0,47
Glaxosmithkline,2015,above_average,70521,1
Glaxosmithkline,2015,at_average,0,49
Glaxosmithkline,2016,above_average,74401.2,1
Glaxosmithkline,2016,at_average,0,49
Glaxosmithkline,2016,below_average,-272800,1
Glaxosmithkline,2017,at_average,0,49
Glaxosmithkline,2017,below_average,-31530,2
Novartis,2013,at_average,0,43
Novartis,2014,at_average,0,44
Novartis,2015,at_average,0,52
Novartis,2016,above_average,297700,1
Novartis,2016,at_average,0,56
Novartis,2016,below_average,-26610.899999999998,1
Novartis,2017,at_average,0,57
Novartis,2017,below_average,-5478,1
S-P Healthcare,2013,at_average,0,1
S-P Healthcare,2014,at_average,0,1
S-P Healthcare,2015,at_average,0,1
S-P Healthcare,2016,at_average,0,1
S-P Healthcare,2017,at_average,0,1
Medicure Intern,2013,at_average,0,1
Medicure Intern,2014,at_average,0,1
Medicure Intern,2015,at_average,0,1
Medicure Intern,2016,at_average,0,1
Medicure Intern,2017,at_average,0,1
Boehringer Ing.,2013,at_average,0,20
Boehringer Ing.,2013,below_average,-176130,1
Boehringer Ing.,2014,at_average,0,21
Boehringer Ing.,2014,below_average,-207760,1
Boehringer Ing.,2015,at_average,0,27
Boehringer Ing.,2015,below_average,-437976,1
Boehringer Ing.,2016,at_average,0,28
Boehringer Ing.,2016,below_average,-540745,1
Boehringer Ing.,2017,at_average,0,28
Boehringer Ing.,2017,below_average,-236324,1
Amedra Pharmace,2013,at_average,0,2
Amedra Pharmace,2014,at_average,0,2
Amedra Pharmace,2015,at_average,0,2
Amedra Pharmace,2016,at_average,0,3
Amedra Pharmace,2017,at_average,0,3
Kedrion Biophar,2013,at_average,0,4
Kedrion Biophar,2014,at_average,0,4
Kedrion Biophar,2015,at_average,0,6
Kedrion Biophar,2016,at_average,0,6
Kedrion Biophar,2017,at_average,0,6
Grifols,2013,above_average,12192,1
Grifols,2013,at_average,0,4
Grifols,2014,above_average,7596,1
Grifols,2014,at_average,0,4
Grifols,2015,at_average,0,4
Grifols,2015,below_average,-17544,1
Grifols,2016,at_average,0,4
Grifols,2016,below_average,-52675,1
Grifols,2017,at_average,0,5
Octapharma USA,2013,at_average,0,2
Octapharma USA,2013,below_average,-12100,1
Octapharma USA,2014,at_average,0,2
Octapharma USA,2014,below_average,-7638,1
Octapharma USA,2015,above_average,17745,1
Octapharma USA,2015,at_average,0,2
Octapharma USA,2016,above_average,52640,1
Octapharma USA,2016,at_average,0,3
Octapharma USA,2017,at_average,0,4
CSL Behring LLC,2013,at_average,0,12
CSL Behring LLC,2014,at_average,0,12
CSL Behring LLC,2015,at_average,0,12
CSL Behring LLC,2016,at_average,0,12
CSL Behring LLC,2017,at_average,0,12
Hi-Tech/Akorn C*,2013,below_average,-809632.1999999998,1
Hi-Tech/Akorn C*,2014,below_average,-776171.6999999998,1
Hi-Tech/Akorn C*,2015,below_average,-615765.4000000001,1
Hi-Tech/Akorn C*,2016,below_average,-1107937.5799999998,1
Hi-Tech/Akorn C*,2017,below_average,-113773.60000000011,1
Mutual Pharm Co,2013,above_average,1768043.0999999999,7
Mutual Pharm Co,2013,at_average,0,2
Mutual Pharm Co,2013,below_average,-541370.93,11
Mutual Pharm Co,2014,above_average,2657768.0000000005,9
Mutual Pharm Co,2014,at_average,0,3
Mutual Pharm Co,2014,below_average,-936839.17,8
Mutual Pharm Co,2015,above_average,3236709.89,11
Mutual Pharm Co,2015,at_average,0,2
Mutual Pharm Co,2015,below_average,-4852188.350000001,7
Mutual Pharm Co,2016,above_average,2726460.8400000003,8
Mutual Pharm Co,2016,at_average,0,2
Mutual Pharm Co,2016,below_average,-4966076.779999999,10
Mutual Pharm Co,2017,above_average,1894249.9899999998,8
Mutual Pharm Co,2017,at_average,0,2
Mutual Pharm Co,2017,below_average,-3890106.9899999998,10
Nephron Corp,2013,above_average,831546,1
Nephron Corp,2013,below_average,-2341749.1999999983,3
Nephron Corp,2014,above_average,16896.00000000024,1
Nephron Corp,2014,below_average,-2955490.1999999983,3
Nephron Corp,2015,above_average,1604989.1999999955,2
Nephron Corp,2015,below_average,-1320355.6000000006,2
Nephron Corp,2016,above_average,1863400.3999999997,4
Nephron Corp,2016,below_average,-81950,1
Nephron Corp,2017,above_average,1211152.8000000007,1
Nephron Corp,2017,below_average,-3068241.300000003,4
Ritedose Pharma,2013,above_average,536693.6999999998,1
Ritedose Pharma,2013,below_average,-4050397.4999999986,2
Ritedose Pharma,2014,above_average,1085480.4000000004,1
Ritedose Pharma,2014,below_average,-4071364.899999999,2
Ritedose Pharma,2015,above_average,104006.6999999999,1
Ritedose Pharma,2015,below_average,-7338033.100000002,3
Ritedose Pharma,2016,below_average,-7727491,5
Ritedose Pharma,2017,at_average,0,1
Ritedose Pharma,2017,below_average,-6294484.300000002,4
Sandoz,2013,above_average,25410578.669999998,92
Sandoz,2013,at_average,0,29
Sandoz,2013,below_average,-46416350.1,103
Sandoz,2014,above_average,1085633215.45,94
Sandoz,2014,at_average,0,30
Sandoz,2014,below_average,-63974625.74999999,116
Sandoz,2015,above_average,47091132.96,101
Sandoz,2015,at_average,0,30
Sandoz,2015,below_average,-91204929.73,129
Sandoz,2016,above_average,65580250.35,85
Sandoz,2016,at_average,0,36
Sandoz,2016,below_average,-89688919.69,147
Sandoz,2017,above_average,57835732.45,101
Sandoz,2017,at_average,0,39
Sandoz,2017,below_average,-78113957.06,128
Alcon (P.R.),2013,at_average,0,1
Alcon (P.R.),2014,at_average,0,1
Alcon (P.R.),2015,at_average,0,1
Alcon (P.R.),2016,at_average,0,1
Alcon (P.R.),2017,at_average,0,1
Sunmark,2013,at_average,0,6
Sunmark,2013,below_average,-482.31,1
Sunmark,2014,at_average,0,5
Sunmark,2014,below_average,-565.51,3
Sunmark,2015,at_average,0,5
Sunmark,2015,below_average,-6033.88,3
Sunmark,2016,at_average,0,10
Sunmark,2016,below_average,-14654.06,3
Sunmark,2017,at_average,0,10
Sunmark,2017,below_average,-19065.05,3
Pharmaci/Pfizer,2013,above_average,341415.39999999927,4
Pharmaci/Pfizer,2013,at_average,0,33
Pharmaci/Pfizer,2013,below_average,-44500.76000000019,2
Pharmaci/Pfizer,2014,above_average,207225.60000000003,3
Pharmaci/Pfizer,2014,at_average,0,32
Pharmaci/Pfizer,2014,below_average,-185520.36000000034,4
Pharmaci/Pfizer,2015,above_average,915616.2,5
Pharmaci/Pfizer,2015,at_average,0,31
Pharmaci/Pfizer,2015,below_average,-494005.19999999995,3
Pharmaci/Pfizer,2016,above_average,895143.2999999997,5
Pharmaci/Pfizer,2016,at_average,0,31
Pharmaci/Pfizer,2016,below_average,-234708.7,3
Pharmaci/Pfizer,2017,above_average,2067570.6000000008,6
Pharmaci/Pfizer,2017,at_average,0,31
Pharmaci/Pfizer,2017,below_average,-533136,2
Genzyme,2013,at_average,0,9
Genzyme,2014,at_average,0,9
Genzyme,2015,at_average,0,11
Genzyme,2016,at_average,0,11
Genzyme,2017,at_average,0,11
Actavis/Impax G,2013,above_average,366674.7199999998,4
Actavis/Impax G,2013,below_average,-10270307.8,7
Actavis/Impax G,2014,above_average,207351.92000000004,2
Actavis/Impax G,2014,at_average,0,1
Actavis/Impax G,2014,below_average,-6861947.860000001,10
Actavis/Impax G,2015,above_average,2302969.54,6
Actavis/Impax G,2015,below_average,-7150587.1899999995,7
Actavis/Impax G,2016,above_average,2554865.89,4
Actavis/Impax G,2016,below_average,-6591437.739999999,10
Actavis/Impax G,2017,above_average,527296.2700000001,3
Actavis/Impax G,2017,below_average,-2231290.8,11
Jubilant Cadist,2013,above_average,1075431.7899999986,8
Jubilant Cadist,2013,below_average,-1219023.8800000006,9
Jubilant Cadist,2014,above_average,1211197.0900000003,8
Jubilant Cadist,2014,below_average,-1964267.6600000001,10
Jubilant Cadist,2015,above_average,4084391.6200000006,10
Jubilant Cadist,2015,at_average,0,1
Jubilant Cadist,2015,below_average,-2501360.3299999996,11
Jubilant Cadist,2016,above_average,2388996.3499999987,10
Jubilant Cadist,2016,below_average,-2118082.7399999993,15
Jubilant Cadist,2017,above_average,1042423.7999999993,8
Jubilant Cadist,2017,at_average,0,2
Jubilant Cadist,2017,below_average,-2081989.7900000003,15
Northstar Rx Ll,2013,above_average,2999215.7700000005,16
Northstar Rx Ll,2013,at_average,0,10
Northstar Rx Ll,2013,below_average,-8941808.34,17
Northstar Rx Ll,2014,above_average,2733877.33,13
Northstar Rx Ll,2014,at_average,0,15
Northstar Rx Ll,2014,below_average,-10077748.59,25
Northstar Rx Ll,2015,above_average,3885743.2600000002,10
Northstar Rx Ll,2015,at_average,0,16
Northstar Rx Ll,2015,below_average,-16514185.1,31
Northstar Rx Ll,2016,above_average,6065270.169999998,18
Northstar Rx Ll,2016,at_average,0,17
Northstar Rx Ll,2016,below_average,-10719145.93,32
Northstar Rx Ll,2017,above_average,5916741.789999999,21
Northstar Rx Ll,2017,at_average,0,17
Northstar Rx Ll,2017,below_average,-9961268.28,29
Sun Pharma Glob,2013,above_average,10319862.3,13
Sun Pharma Glob,2013,at_average,0,4
Sun Pharma Glob,2013,below_average,-1157727.7799999996,10
Sun Pharma Glob,2014,above_average,11629985.78,16
Sun Pharma Glob,2014,at_average,0,3
Sun Pharma Glob,2014,below_average,-495993.96999999974,14
Sun Pharma Glob,2015,above_average,5226240.199999999,10
Sun Pharma Glob,2015,at_average,0,2
Sun Pharma Glob,2015,below_average,-3935651.91,25
Sun Pharma Glob,2016,above_average,4546817.1,15
