Brand Name,Year,Generic Name,Category,num_manufac,Inf Total Spend,Total Spending,Total Dosage Units,Total Claims,Total Beneficiaries
Alclometasone Dipropionate,2015,Alclometasone Dipropionate,dermatology,3,2481000,2405585.98,1607162.1,39031,28315
Alclometasone Dipropionate,2016,Alclometasone Dipropionate,dermatology,3,3556000,3486821.46,2355160.414,56960,41569
Alclometasone Dipropionate,2017,Alclometasone Dipropionate,dermatology,3,3791000,3789013.46,2609636.5,64089,46248
Alcohol Pads,2013,Alcohol Antiseptic Pads,sterilization,2,1475320,1403135.61,8433871,68941,23825
Alcohol Pads,2014,Alcohol Antiseptic Pads,sterilization,2,4968700,4808259.14,28115157,184599,65667
Alcohol Pads,2015,Alcohol Antiseptic Pads,sterilization,2,7083200,6878616.84,25702265.33,197903,62963
Alcohol Pads,2016,Alcohol Antiseptic Pads,sterilization,2,11532100,11268127.76,34701114.67,268200,74286
Alcohol Pads,2017,Alcohol Antiseptic Pads,sterilization,2,13734000,13745788.92,35755836.33,277162,78544
Alcohol Prep Pads,2013,Alcohol Antiseptic Pads,sterilization,10,3996208,3800910.46,40779194.01,228108,84981
Alcohol Prep Pads,2014,Alcohol Antiseptic Pads,sterilization,14,6517205.6,6315765.16,43279954.363,273510,123568
Alcohol Prep Pads,2015,Alcohol Antiseptic Pads,sterilization,14,21354615,20779105.43,76499777,448634,188815
Alcohol Prep Pads,2016,Alcohol Antiseptic Pads,sterilization,14,27850282,27235037.080000002,88017272.28999999,555094,196976
Alcohol Prep Pads,2017,Alcohol Antiseptic Pads,sterilization,15,34560848,34594458.55,99517042.329,624424,216429
Alcohol Prep Swabs,2013,Alcohol Antiseptic Pads,sterilization,1,28400,27011.19,856540,7491,2410
Alcohol Prep Swabs,2014,Alcohol Antiseptic Pads,sterilization,1,31600,30547.03,948752,8779,2634
Alcohol Prep Swabs,2015,Alcohol Antiseptic Pads,sterilization,1,11600,11304.36,398854,3657,1097
Alcohol Prep Swabs,2016,Alcohol Antiseptic Pads,sterilization,1,4800,4699.14,165733,1576,518
Alcohol Prep Swabs,2017,Alcohol Antiseptic Pads,sterilization,1,348,348.39,9880,94,48
Alcohol Swab,2013,Alcohol Antiseptic Pads,sterilization,2,27269,25977.03,833337,7294,2791
Alcohol Swab,2014,Alcohol Antiseptic Pads,sterilization,2,38537,37324.25,1132058,9647,3642
Alcohol Swab,2015,Alcohol Antiseptic Pads,sterilization,2,45450,44100.61,1449608,13010,4468
Alcohol Swab,2016,Alcohol Antiseptic Pads,sterilization,2,62473,61213.18,2209952,19670,6497
Alcohol Swab,2017,Alcohol Antiseptic Pads,sterilization,2,237190,237118.72,5761227,36911,20985
Alcohol Swabs,2013,Alcohol Antiseptic Pads,sterilization,5,142410,135661.55,5649342,44357,22333
Alcohol Swabs,2014,Alcohol Antiseptic Pads,sterilization,6,184820,178774.16,7380781,57436,26996
Alcohol Swabs,2015,Alcohol Antiseptic Pads,sterilization,7,229200,222149,9281404.2,71476,33994
Alcohol Swabs,2016,Alcohol Antiseptic Pads,sterilization,7,259050,253702.56,10697868.556,80093,38544
Alcohol Swabs,2017,Alcohol Antiseptic Pads,sterilization,8,236160,236462.66,10080940,75541,38042
Alcohol Wipes,2013,Alcohol Antiseptic Pads,sterilization,2,10141,9657.75,344583,3249,1029
Alcohol Wipes,2014,Alcohol Antiseptic Pads,sterilization,2,13190,12724.11,442325,4006,1186
Alcohol Wipes,2015,Alcohol Antiseptic Pads,sterilization,2,13830,13393.33,388762,3512,1070
Alcohol Wipes,2016,Alcohol Antiseptic Pads,sterilization,2,13140,12879.109999999999,393126,3522,1036
Alcohol Wipes,2017,Alcohol Antiseptic Pads,sterilization,3,22560,22574.75,551219,5079,1676
Aldara,2013,Imiquimod,rare genetic,1,299000,284966.11,11294.75,665,470
Aldara,2014,Imiquimod,rare genetic,1,268000,259240.06,6278,305,190
Aldara,2015,Imiquimod,rare genetic,1,192000,186893.74,3162,184,116
Aldara,2016,Imiquimod,rare genetic,1,162000,158731.32,2716,159,87
Aldara,2017,Imiquimod,rare genetic,1,141000,141123.49,2190,123,68
Alendronate Sodium,2013,Alendronate Sodium,osteoporosis/bone health,9,37535390,35756208.76,20412717.266,3113406,744887
Alendronate Sodium,2014,Alendronate Sodium,osteoporosis/bone health,10,34777100,33677441.49,23587944.339,3364340,975088
Alendronate Sodium,2015,Alendronate Sodium,osteoporosis/bone health,12,29123450,28286482.71,25098044.869,3296090,1113998
Alendronate Sodium,2016,Alendronate Sodium,osteoporosis/bone health,12,31094250,30434752.38,31461775.791,3995618,1163319
Alendronate Sodium,2017,Alendronate Sodium,osteoporosis/bone health,15,62014290,62016572.89,60460335.022,7392924,2156972
Alfuzosin HCl ER,2013,Alfuzosin HCl,men's health,5,23410000,22299211.919999998,21355511.5,401410,113783
Alfuzosin HCl ER,2014,Alfuzosin HCl,men's health,7,15740200,15227873.49,25188220,458150,147493
Alfuzosin HCl ER,2015,Alfuzosin HCl,men's health,8,12076300,11724168.16,29745363.8,532108,165996
Alfuzosin HCl ER,2016,Alfuzosin HCl,men's health,8,12480120,12234151.96,31982391.6,559797,174339
Alfuzosin HCl ER,2017,Alfuzosin HCl,men's health,9,14397660,14407060.57,36630250.5,610191,192250
Alimta,2013,Pemetrexed Disodium,chemotherapy/cancer,1,8640000,8228721.97,6253,1685,315
Alimta,2014,Pemetrexed Disodium,chemotherapy/cancer,1,8540000,8261772.15,6286.4,1636,357
Alimta,2015,Pemetrexed Disodium,chemotherapy/cancer,1,7350000,7135762.82,5122,1452,301
Alimta,2016,Pemetrexed Disodium,chemotherapy/cancer,1,8090000,7931648.12,5297,1477,284
Alimta,2017,Pemetrexed Disodium,chemotherapy/cancer,1,7890000,7894844.98,5440,1437,261
Alinia,2013,Nitazoxanide,parasite,1,1650000,1571083.91,63150,3682,2940
Alinia,2014,Nitazoxanide,parasite,2,2535300,2457657.7600000002,101272,5332,3970
Alinia,2015,Nitazoxanide,parasite,2,4328900,4199680.14,133352,6221,4739
Alinia,2016,Nitazoxanide,parasite,2,7260100,7110892.48,129855,6042,4087
Alinia,2017,Nitazoxanide,parasite,2,10070800,10109049.42,128286,5802,4344
Alkeran,2013,Melphalan,chemotherapy/cancer,1,179000,170330.41,19283,672,223
Alkeran,2014,Melphalan,chemotherapy/cancer,1,187000,181257.24,19087,669,219
Alkeran,2015,Melphalan,chemotherapy/cancer,1,132000,128004.6,12311,434,134
Alkeran,2016,Melphalan,chemotherapy/cancer,1,64700,63364.47,5660,184,69
Alkeran,2017,Melphalan,chemotherapy/cancer,1,32300,32284.15,2869,106,40
Allopurinol,2013,Allopurinol,kidney,6,19804600,18888249.27,133767171.82,2303781,535399
Allopurinol,2014,Allopurinol,kidney,6,32619600,31530837.81,209995705.66300002,3550220,1015309
Allopurinol,2015,Allopurinol,kidney,7,68961000,66948379.35,286215025.85,4621920,1361657
Allopurinol,2016,Allopurinol,kidney,7,92541300,90743004.28,370019691.2,5606681,1427049
Allopurinol,2017,Allopurinol,kidney,11,151726100,151624825.04,600196048.38,8847348,2305150
Alocril,2013,Nedocromil Sodium,cold/allergies,1,731000,696433.96,25695,4132,1954
Alocril,2014,Nedocromil Sodium,cold/allergies,1,741000,717298.84,23699,3958,1978
Alocril,2015,Nedocromil Sodium,cold/allergies,1,829000,804613.59,24500,4151,2001
Alocril,2016,Nedocromil Sodium,cold/allergies,1,760000,744283.12,20170,3312,1658
Alocril,2017,Nedocromil Sodium,cold/allergies,1,494000,494231.55,12315,1890,815
Alomide,2013,Lodoxamide Tromethamine,cold/allergies,1,171000,163085.94,13715,1160,557
Alomide,2014,Lodoxamide Tromethamine,cold/allergies,1,182000,175837.69,14001,1126,500
Alomide,2015,Lodoxamide Tromethamine,cold/allergies,1,165000,160102.78,11880,949,436
Alomide,2016,Lodoxamide Tromethamine,cold/allergies,1,161000,157530.87,10685,846,371
Alomide,2017,Lodoxamide Tromethamine,cold/allergies,1,161000,160636.04,10085,791,318
Alora,2013,Estradiol,women's health,1,1020000,971457.59,118975,10567,2718
Alora,2014,Estradiol,women's health,1,1030000,999693.25,114263,10107,2607
Alora,2015,Estradiol,women's health,1,901000,874385.65,96935,8283,2194
Alora,2016,Estradiol,women's health,1,852000,834928.88,77218,6450,1583
Alora,2017,Estradiol,women's health,1,554000,553681.64,45337,3684,951
Aloxi,2013,Palonosetron HCl,nausea,1,1810000,1720972.36,21929,2247,598
Aloxi,2014,Palonosetron HCl,nausea,1,2130000,2058217.91,25500,2763,777
Aloxi,2015,Palonosetron HCl,nausea,1,2370000,2298867.94,26953,2795,727
Aloxi,2016,Palonosetron HCl,nausea,1,1710000,1679027.14,18745,2142,620
Aloxi,2017,Palonosetron HCl,nausea,1,1740000,1739753.89,18987,2088,563
Alphagan P,2013,Brimonidine Tartrate,eye,1,147000000,139808585.6,8304965.295,949403,224014
Alphagan P,2014,Brimonidine Tartrate,eye,1,160000000,155302771.8,8360700.286,946440,219209
Alphagan P,2015,Brimonidine Tartrate,eye,1,175000000,169598964.9,7992703.823,906885,210032
Alphagan P,2016,Brimonidine Tartrate,eye,1,190000000,185755171.6,7719053.757,872314,198190
Alphagan P,2017,Brimonidine Tartrate,eye,1,196000000,195752266,7420240.663,823992,188334
Alprazolam,2013,Alprazolam,mental health,10,53797002,51255241.949999996,486578672.1,7316764,2777711
Alprazolam,2014,Alprazolam,mental health,11,57728955,55858226.169999994,560499414.39,8468010,2919801
Alprazolam,2015,Alprazolam,mental health,11,70598020,68585360.22,644138949.94,9710633,3411369
Alprazolam,2016,Alprazolam,mental health,11,74520750,72981548.29,696780730.771,10521041,3258331
Alprazolam,2017,Alprazolam,mental health,13,95097750,95055966,909105743.74,13981621,3208832
Alprazolam ER,2013,Alprazolam,mental health,2,260600,248466.69,383925,7255,2685
Alprazolam ER,2014,Alprazolam,mental health,2,834000,807938.8200000001,1238170,22862,7149
Alprazolam ER,2015,Alprazolam,mental health,2,778000,755353.16,1335311,25373,6061
Alprazolam ER,2016,Alprazolam,mental health,2,574000,561744.19,1148225,22031,6066
Alprazolam ER,2017,Alprazolam,mental health,3,1449420,1449301.1400000001,2484894,48279,10433
Alprazolam Intensol,2013,Alprazolam,mental health,1,88900,84635.47,34268.65,888,362
Alprazolam Intensol,2014,Alprazolam,mental health,1,100000,97194.28,37538,853,331
Alprazolam Intensol,2015,Alprazolam,mental health,1,99900,97019.06,34914,797,319
Alprazolam Intensol,2016,Alprazolam,mental health,1,71200,69743.26,22682.5,558,237
Alprazolam Intensol,2017,Alprazolam,mental health,1,36100,36106.86,11378.51,300,183
Alprazolam ODT,2013,Alprazolam,mental health,1,402000,382799,247799,3683,1806
Alprazolam ODT,2014,Alprazolam,mental health,1,373000,360996.41,238981,3476,1481
Alprazolam ODT,2015,Alprazolam,mental health,1,335000,325304.82,217281,3243,1354
Alprazolam ODT,2016,Alprazolam,mental health,1,322000,315136.91,212278,3265,1390
Alprazolam ODT,2017,Alprazolam,mental health,2,752000,751931.14,486706,7963,3127
Alprazolam XR,2013,Alprazolam,mental health,1,962000,916636.37,1011079,18633,5732
Alprazolam XR,2014,Alprazolam,mental health,1,792000,766318.45,1057332,19202,5825
Alprazolam XR,2015,Alprazolam,mental health,1,531000,515553.14,909539,15735,4166
Alprazolam XR,2016,Alprazolam,mental health,1,563000,551640.09,1142839,20297,5479
Alprazolam XR,2017,Alprazolam,mental health,1,623000,622577.48,1178658,21962,4893
Alrex,2013,Loteprednol Etabonate,cold/allergies,1,17300000,16432140.17,592527.5,91361,43680
Alrex,2014,Loteprednol Etabonate,cold/allergies,1,20300000,19607717.26,601761.5,93310,45383
Alrex,2015,Loteprednol Etabonate,cold/allergies,1,14100000,13725638.43,380922,58729,28236
Alrex,2016,Loteprednol Etabonate,cold/allergies,1,12800000,12547024.86,347738.5,53019,24670
Alrex,2017,Loteprednol Etabonate,cold/allergies,1,11900000,11870768.88,302291,45066,20512
Altace,2013,Ramipril,blood pressure,1,3040000,2898301.32,938707,14297,2849
Altace,2014,Ramipril,blood pressure,1,3160000,3058305.7,871259,12638,2561
Altace,2015,Ramipril,blood pressure,1,3160000,3064931.61,756888,11095,2185
Altace,2016,Ramipril,blood pressure,1,5130000,5023403.98,1053874,13803,2809
Altace,2017,Ramipril,blood pressure,1,5460000,5458526.13,951419,12013,2442
Altavera,2013,Levonorgestrel-Ethin Estradiol,women's health,1,93800,89318.98,111034,2895,639
Altavera,2014,Levonorgestrel-Ethin Estradiol,women's health,1,74300,71939.72,94724,2488,482
Altavera,2015,Levonorgestrel-Ethin Estradiol,women's health,1,55200,53634.24,88228,2182,424
Altavera,2016,Levonorgestrel-Ethin Estradiol,women's health,1,35400,34725.28,79380,1868,400
Altavera,2017,Levonorgestrel-Ethin Estradiol,women's health,1,34000,33995.37,78510,1830,398
Altoprev,2013,Lovastatin,cholesterol/heart,1,1530000,1460361.02,102294,1782,1367
Altoprev,2014,Lovastatin,cholesterol/heart,1,1270000,1230778.48,83320,1434,1124
Altoprev,2015,Lovastatin,cholesterol/heart,1,1190000,1151636.3,70553,1224,888
Altoprev,2016,Lovastatin,cholesterol/heart,1,1100000,1073682.79,55796,994,682
Altoprev,2017,Lovastatin,cholesterol/heart,1,129000,129474.1,5513,127,85
Alyacen,2013,Norethindrone-Ethinyl Estrad,women's health,1,153000,145530.78,181056,4973,941
Alyacen,2014,Norethindrone-Ethinyl Estrad,women's health,1,133000,128445.9,177105,4586,914
Alyacen,2015,Norethindrone-Ethinyl Estrad,women's health,1,108000,105234.91,158469,4074,760
Alyacen,2016,Norethindrone-Ethinyl Estrad,women's health,1,88500,86714.43,142665,3626,700
Alyacen,2017,Norethindrone-Ethinyl Estrad,women's health,1,105000,104736.9,180825,4342,1024
Amantadine,2013,Amantadine HCl,flu,8,24768100,23578290.49,24762895.026,240410,60713
Amantadine,2014,Amantadine HCl,flu,8,27662700,26737573.259999998,27369367.344,267721,66711
Amantadine,2015,Amantadine HCl,flu,9,25400400,24670230.98,28063738.624,271026,70369
Amantadine,2016,Amantadine HCl,flu,9,19862900,19464540.19,26246244.084,247078,66619
Amantadine,2017,Amantadine HCl,flu,12,40666300,40700919.46,41265662.176,447608,112703
Amaryl,2013,Glimepiride,diabetes/insulin,1,1320000,1259483.96,727786,9446,1988
Amaryl,2014,Glimepiride,diabetes/insulin,1,1420000,1378261.59,664544,8420,1795
Amaryl,2015,Glimepiride,diabetes/insulin,1,1500000,1454703.51,579545,7225,1534
Amaryl,2016,Glimepiride,diabetes/insulin,1,1520000,1485559.45,511536.5,6107,1305
Amaryl,2017,Glimepiride,diabetes/insulin,1,1290000,1286435.08,438204,5054,1100
Ambien,2013,Zolpidem Tartrate,sleep,1,11600000,11070694.07,1332636.5,35748,7353
Ambien,2014,Zolpidem Tartrate,sleep,1,13300000,12892479.95,1207616,32672,6726
Ambien,2015,Zolpidem Tartrate,sleep,1,14100000,13646671.08,1044868.5,28455,5920
Ambien,2016,Zolpidem Tartrate,sleep,1,14500000,14173963.61,921374,24958,4964
Ambien,2017,Zolpidem Tartrate,sleep,1,13500000,13464495.27,819475,22290,4035
Ambien Cr,2013,Zolpidem Tartrate,sleep,1,11100000,10578133.72,1339939,36044,6568
Ambien Cr,2014,Zolpidem Tartrate,sleep,1,11200000,10885438.56,1124928,30198,5113
Ambien Cr,2015,Zolpidem Tartrate,sleep,1,10600000,10259739.64,887776,23518,3964
Ambien Cr,2016,Zolpidem Tartrate,sleep,1,9710000,9515447.39,717385,18914,3012
Ambien Cr,2017,Zolpidem Tartrate,sleep,1,8610000,8613185.09,603785,16624,2425
Ambisome,2013,Amphotericin B Liposome,infection,1,677000,644585.3,20187,332,89
Ambisome,2014,Amphotericin B Liposome,infection,1,790000,764991.92,9041.2,382,102
Ambisome,2015,Amphotericin B Liposome,infection,1,843000,818827.72,32284.5,459,112
Ambisome,2016,Amphotericin B Liposome,infection,1,853000,836267.62,19287.36,448,105
Ambisome,2017,Amphotericin B Liposome,infection,1,1160000,1161810.35,26466.7,474,102
Amcinonide,2013,Amcinonide,dermatology,1,1730000,1650164.92,373337,6142,3330
Amcinonide,2014,Amcinonide,dermatology,1,1540000,1488403.62,308905,5139,2743
Amcinonide,2015,Amcinonide,dermatology,1,1080000,1049421.5,213732,3529,1870
Amcinonide,2016,Amcinonide,dermatology,1,694000,680465.09,150687,2509,1326
Amcinonide,2017,Amcinonide,dermatology,1,700000,699946.52,139960,2022,1134
Amerge,2013,Naratriptan HCl,pain reliever,1,396000,377553.25,11776,855,196
Amerge,2014,Naratriptan HCl,pain reliever,1,430000,416315.42,11986,821,181
Amerge,2015,Naratriptan HCl,pain reliever,1,515000,500473.73,11733,760,171
Amerge,2016,Naratriptan HCl,pain reliever,1,480000,470282.17,9034,622,128
Amerge,2017,Naratriptan HCl,pain reliever,1,472000,472170.01,8304,563,114
Amethia,2013,L-Norgest/E.Estradiol-E.Estrad,women's health,1,408000,388501.35,201995,2234,982
Amethia,2014,L-Norgest/E.Estradiol-E.Estrad,women's health,1,442000,427931.43,215886,2383,980
Amethia,2015,L-Norgest/E.Estradiol-E.Estrad,women's health,1,379000,367687.93,195804,2148,892
Amethia,2016,L-Norgest/E.Estradiol-E.Estrad,women's health,1,247000,241885.96,158029,1729,752
Amethia,2017,L-Norgest/E.Estradiol-E.Estrad,women's health,1,28500,28502.94,18563,203,173
Amethia Lo,2013,L-Norgest/E.Estradiol-E.Estrad,women's health,1,55200,52579.59,24567,269,129
Amethia Lo,2014,L-Norgest/E.Estradiol-E.Estrad,women's health,1,65900,63810.43,32118,350,147
Amethia Lo,2015,L-Norgest/E.Estradiol-E.Estrad,women's health,1,69500,67457.41,36757,401,162
Amethia Lo,2016,L-Norgest/E.Estradiol-E.Estrad,women's health,1,73500,71977.4,42224,460,173
Amethia Lo,2017,L-Norgest/E.Estradiol-E.Estrad,women's health,1,17200,17201.92,9373,103,67
Amikacin Sulfate,2013,Amikacin Sulfate,infection,1,839000,799449.42,1015686.696,11574,4318
Amikacin Sulfate,2014,Amikacin Sulfate,infection,2,1187100,1145584.1600000001,1239554.602,14318,5479
Amikacin Sulfate,2015,Amikacin Sulfate,infection,2,1365000,1323085.44,1306358.708,15793,6128
Amikacin Sulfate,2016,Amikacin Sulfate,infection,2,1177000,1153844.29,1030773.346,11507,4889
Amikacin Sulfate,2017,Amikacin Sulfate,infection,5,1720300,1720084.27,1353711.82,15833,6386
Amiloride HCl,2013,Amiloride HCl,blood pressure,3,4900000,4671847.87,5794214.5,81482,19042
Amiloride HCl,2014,Amiloride HCl,blood pressure,3,4630000,4472815.45,6268501,86654,21139
Amiloride HCl,2015,Amiloride HCl,blood pressure,3,4499000,4366199.859999999,6613264.5,89554,21895
Amiloride HCl,2016,Amiloride HCl,blood pressure,3,4109000,4035084.71,7034768,94266,22844
Amiloride HCl,2017,Amiloride HCl,blood pressure,3,4040000,4036825.37,7318704.5,95475,23310
Amiloride-Hydrochlorothiazide,2013,Amiloride/Hydrochlorothiazide,blood pressure,1,1610000,1534172.79,6140185,108341,23348
Amiloride-Hydrochlorothiazide,2014,Amiloride/Hydrochlorothiazide,blood pressure,1,1530000,1481242.22,5090096.08,86607,19518
Amiloride-Hydrochlorothiazide,2015,Amiloride/Hydrochlorothiazide,blood pressure,1,1630000,1580159.22,4397580.5,71698,16741
Amiloride-Hydrochlorothiazide,2016,Amiloride/Hydrochlorothiazide,blood pressure,1,1300000,1269140.04,3432624.5,55344,14254
Amiloride-Hydrochlorothiazide,2017,Amiloride/Hydrochlorothiazide,blood pressure,2,2330000,2322405,5276524,82693,20473
Amiodarone HCl,2013,Amiodarone HCl,heart,8,44328140,42247974.230000004,99796056.92,2093246,557192
Amiodarone HCl,2014,Amiodarone HCl,heart,8,52321800,50687238.9,119703153.04,2289340,744830
Amiodarone HCl,2015,Amiodarone HCl,heart,8,56308760,54742981.93,126427414.65200001,2535294,741923
Amiodarone HCl,2016,Amiodarone HCl,heart,8,58801590,57682222.23,131976187.737,2588637,742868
Amiodarone HCl,2017,Amiodarone HCl,heart,10,52347030,52357938.92,136218069.765,2588127,738442
Amitiza,2013,Lubiprostone,acid reflux/ulcer/digestive,1,166000000,158402294.8,35640456,623549,143620
Amitiza,2014,Lubiprostone,acid reflux/ulcer/digestive,1,202000000,195765807.8,39276620.11,693113,155601
Amitiza,2015,Lubiprostone,acid reflux/ulcer/digestive,1,247000000,239460685,45623680.75,795131,180755
Amitiza,2016,Lubiprostone,acid reflux/ulcer/digestive,1,276000000,270658991,48780742.26,835346,187593
Amitiza,2017,Lubiprostone,acid reflux/ulcer/digestive,1,298000000,297806109.6,50584117.5,842298,189161
Amitriptyline HCl,2013,Amitriptyline HCl,mental health,4,12795800,12184674.24,115507668.03999999,2046026,606712
Amitriptyline HCl,2014,Amitriptyline HCl,mental health,4,24853500,24005241.490000002,117954817.86,2131517,607578
Amitriptyline HCl,2015,Amitriptyline HCl,mental health,6,49704600,48342900.72,139520290.7,2533806,712751
Amitriptyline HCl,2016,Amitriptyline HCl,mental health,6,56913700,55768722.33,152631802.9,2712087,659963
Amitriptyline HCl,2017,Amitriptyline HCl,mental health,7,88772300,88665123.89,235254044.98,3913394,1009110
Amlodipine Besylate,2013,Amlodipine Besylate,blood pressure,19,307198450,292608448.94,1434606682.372,29468548,7913536
Amlodipine Besylate,2014,Amlodipine Besylate,blood pressure,24,270217248.2,261393242.21,1602451169.803,31440786,8234050
Amlodipine Besylate,2015,Amlodipine Besylate,blood pressure,26,240577177,233532629.94,1808022200.439,34228908,9913493
Amlodipine Besylate,2016,Amlodipine Besylate,blood pressure,26,255775883,250610132.46,2066806272.07,36765906,9985132
Amlodipine Besylate,2017,Amlodipine Besylate,blood pressure,27,267180848,267103575.09,2389231462.187,40568861,11972120
Amlodipine Besylate-Benazepril,2013,Amlodipine Besylate/Benazepril,blood pressure,6,188500000,179574294.84,125302950,2575118,598754
