Brand Name,Year,brandspend,branddose,brandclaims,brandbens,avgspendperclaim,nomchngspend,nomchngdose,nomchngclaims,nomchngbens,nomchngspendperclaim,perchngspend,perchngdose,perchngclaims,perchngbens,perchngspendperclaim,Description
Amifostine*,2013,1560000,5006,3769,679,413.90289201379676,1590000,-582,-1781,-261,1170.6041502397243,1.0192307692307692,-0.11626048741510187,-0.4725391350490846,-0.3843888070692194,2.8282096424702057,Amifostine is used to decrease the risk of kidney problems caused by treatment with a certain anti-cancer drug (cisplatin). It is also used to help prevent a certain side effect (dry mouth) caused by radiation treatment for head and neck cancer. Amifostine is thought to work by preventing certain chemicals from damaging healthy cells. It may also help repair cells damaged by cisplatin or radiation treatment.
Amifostine*,2014,1250000,4061.8,2970,522,420.8754208754209,1590000,-582,-1781,-261,1170.6041502397243,1.0192307692307692,-0.11626048741510187,-0.4725391350490846,-0.3843888070692194,2.8282096424702057,Amifostine is used to decrease the risk of kidney problems caused by treatment with a certain anti-cancer drug (cisplatin). It is also used to help prevent a certain side effect (dry mouth) caused by radiation treatment for head and neck cancer. Amifostine is thought to work by preventing certain chemicals from damaging healthy cells. It may also help repair cells damaged by cisplatin or radiation treatment.
Amifostine*,2015,1400000,3521,2546,487,549.8821681068342,1590000,-582,-1781,-261,1170.6041502397243,1.0192307692307692,-0.11626048741510187,-0.4725391350490846,-0.3843888070692194,2.8282096424702057,Amifostine is used to decrease the risk of kidney problems caused by treatment with a certain anti-cancer drug (cisplatin). It is also used to help prevent a certain side effect (dry mouth) caused by radiation treatment for head and neck cancer. Amifostine is thought to work by preventing certain chemicals from damaging healthy cells. It may also help repair cells damaged by cisplatin or radiation treatment.
Amifostine*,2016,1480000,3707,2144,436,690.2985074626865,1590000,-582,-1781,-261,1170.6041502397243,1.0192307692307692,-0.11626048741510187,-0.4725391350490846,-0.3843888070692194,2.8282096424702057,Amifostine is used to decrease the risk of kidney problems caused by treatment with a certain anti-cancer drug (cisplatin). It is also used to help prevent a certain side effect (dry mouth) caused by radiation treatment for head and neck cancer. Amifostine is thought to work by preventing certain chemicals from damaging healthy cells. It may also help repair cells damaged by cisplatin or radiation treatment.
Amifostine*,2017,3150000,4424,1988,418,1584.5070422535211,1590000,-582,-1781,-261,1170.6041502397243,1.0192307692307692,-0.11626048741510187,-0.4725391350490846,-0.3843888070692194,2.8282096424702057,Amifostine is used to decrease the risk of kidney problems caused by treatment with a certain anti-cancer drug (cisplatin). It is also used to help prevent a certain side effect (dry mouth) caused by radiation treatment for head and neck cancer. Amifostine is thought to work by preventing certain chemicals from damaging healthy cells. It may also help repair cells damaged by cisplatin or radiation treatment.
Aralast NP*,2013,51600000,12543715,14815,695,3482.956463044212,52400000,9654287.8,11723,522,435.9522716004485,1.0155038759689923,0.7696513991269731,0.7912926088423895,0.7510791366906475,0.1251673043364466,"This medication is used to treat lung problems (emphysema) caused by a certain inherited disease (alpha-1-proteinase inhibitor deficiency). In people with this condition, lung damage is caused by elastase, a natural substance that the body needs to kill bacteria in the lungs. Normally, a protein (alpha-1-proteinase inhibitor) stops elastase from working when it is no longer needed. However, in people who do not make enough of this protein, elastase does not stop working and damages the lungs. This medication replaces the missing alpha-1-proteinase inhibitor and helps to prevent further lung damage."
Aralast NP*,2014,57500000,13777573,15978,752,3598.698210038803,52400000,9654287.8,11723,522,435.9522716004485,1.0155038759689923,0.7696513991269731,0.7912926088423895,0.7510791366906475,0.1251673043364466,"This medication is used to treat lung problems (emphysema) caused by a certain inherited disease (alpha-1-proteinase inhibitor deficiency). In people with this condition, lung damage is caused by elastase, a natural substance that the body needs to kill bacteria in the lungs. Normally, a protein (alpha-1-proteinase inhibitor) stops elastase from working when it is no longer needed. However, in people who do not make enough of this protein, elastase does not stop working and damages the lungs. This medication replaces the missing alpha-1-proteinase inhibitor and helps to prevent further lung damage."
Aralast NP*,2015,69800000,15822488.9,18495,920,3773.992971073263,52400000,9654287.8,11723,522,435.9522716004485,1.0155038759689923,0.7696513991269731,0.7912926088423895,0.7510791366906475,0.1251673043364466,"This medication is used to treat lung problems (emphysema) caused by a certain inherited disease (alpha-1-proteinase inhibitor deficiency). In people with this condition, lung damage is caused by elastase, a natural substance that the body needs to kill bacteria in the lungs. Normally, a protein (alpha-1-proteinase inhibitor) stops elastase from working when it is no longer needed. However, in people who do not make enough of this protein, elastase does not stop working and damages the lungs. This medication replaces the missing alpha-1-proteinase inhibitor and helps to prevent further lung damage."
Aralast NP*,2016,91200000,19725682.5,23322,1096,3910.470800102907,52400000,9654287.8,11723,522,435.9522716004485,1.0155038759689923,0.7696513991269731,0.7912926088423895,0.7510791366906475,0.1251673043364466,"This medication is used to treat lung problems (emphysema) caused by a certain inherited disease (alpha-1-proteinase inhibitor deficiency). In people with this condition, lung damage is caused by elastase, a natural substance that the body needs to kill bacteria in the lungs. Normally, a protein (alpha-1-proteinase inhibitor) stops elastase from working when it is no longer needed. However, in people who do not make enough of this protein, elastase does not stop working and damages the lungs. This medication replaces the missing alpha-1-proteinase inhibitor and helps to prevent further lung damage."
Aralast NP*,2017,104000000,22198002.8,26538,1217,3918.9087346446604,52400000,9654287.8,11723,522,435.9522716004485,1.0155038759689923,0.7696513991269731,0.7912926088423895,0.7510791366906475,0.1251673043364466,"This medication is used to treat lung problems (emphysema) caused by a certain inherited disease (alpha-1-proteinase inhibitor deficiency). In people with this condition, lung damage is caused by elastase, a natural substance that the body needs to kill bacteria in the lungs. Normally, a protein (alpha-1-proteinase inhibitor) stops elastase from working when it is no longer needed. However, in people who do not make enough of this protein, elastase does not stop working and damages the lungs. This medication replaces the missing alpha-1-proteinase inhibitor and helps to prevent further lung damage."
