Manufacturer,Year,avg_spend_per_claim_status,manufacturer_diff,price_status_drugs
Noven Therapeut,2016,at_average,0,3
Noven Therapeut,2017,at_average,0,3
Noven/Sebela Ph,2013,at_average,0,2
Noven/Sebela Ph,2014,at_average,0,2
Noven/Sebela Ph,2015,at_average,0,2
Noven/Sebela Ph,2016,at_average,0,2
Noven/Sebela Ph,2017,at_average,0,2
Novo Nordisk,2013,above_average,22854009,3
Novo Nordisk,2013,at_average,0,15
Novo Nordisk,2014,above_average,34629524,3
Novo Nordisk,2014,at_average,0,18
Novo Nordisk,2015,above_average,52159862,3
Novo Nordisk,2015,at_average,0,20
Novo Nordisk,2016,above_average,54784010,3
Novo Nordisk,2016,at_average,0,20
Novo Nordisk,2017,above_average,66094891,3
Novo Nordisk,2017,at_average,0,20
Novo Nordisk-Wa,2013,below_average,-22576109.099999998,3
Novo Nordisk-Wa,2014,below_average,-34621731.7,3
Novo Nordisk-Wa,2015,below_average,-52032963.8,3
Novo Nordisk-Wa,2016,below_average,-54443885,3
Novo Nordisk-Wa,2017,below_average,-65757217.6,3
Novotec Pharma,2017,at_average,0,1
Nps Pharmaceuti,2013,at_average,0,1
Nps Pharmaceuti,2014,at_average,0,1
Nps Pharmaceuti,2015,at_average,0,1
Nps Pharmaceuti,2016,at_average,0,1
Nps Pharmaceuti,2017,at_average,0,1
Oak Pharmaceuti,2014,at_average,0,1
Oak Pharmaceuti,2015,at_average,0,1
Oak Pharmaceuti,2016,at_average,0,1
Oak Pharmaceuti,2017,at_average,0,1
Oceanside Pharm,2013,above_average,14165732.799999999,2
Oceanside Pharm,2013,at_average,0,1
Oceanside Pharm,2013,below_average,-409096.39999999985,2
Oceanside Pharm,2014,above_average,32451358.500000004,5
Oceanside Pharm,2014,at_average,0,2
Oceanside Pharm,2014,below_average,-373717.4000000001,3
Oceanside Pharm,2015,above_average,18605398.6,11
Oceanside Pharm,2015,below_average,-6049881.9,8
Oceanside Pharm,2016,above_average,17662479.2,11
Oceanside Pharm,2016,below_average,-17776532.2,8
Oceanside Pharm,2017,above_average,33836224.6,15
Oceanside Pharm,2017,at_average,0,1
Oceanside Pharm,2017,below_average,-27032184.69999999,14
Octapharma USA,2014,at_average,0,1
Octapharma USA,2015,at_average,0,1
Octapharma USA,2016,at_average,0,1
Octapharma USA,2017,at_average,0,1
Ocusoft,2014,at_average,0,1
Ocusoft,2015,at_average,0,1
Ocusoft,2016,at_average,0,1
Ocusoft,2017,at_average,0,1
Ohm Labs.,2013,above_average,888,1
Ohm Labs.,2014,above_average,1548642.9,2
Ohm Labs.,2015,above_average,4161637.400000004,2
Ohm Labs.,2016,above_average,3174510.0999999987,2
Ohm Labs.,2017,above_average,2397.6000000000004,1
Ohm Labs.,2017,below_average,-1332467.1999999983,1
Ohm/Sun Pharmac,2017,below_average,-39528.939999999995,1
Oncogenerix/Mid,2017,at_average,0,1
One Pharmaceuti,2013,at_average,0,5
One Pharmaceuti,2013,below_average,-24634.100000000002,1
One Pharmaceuti,2014,at_average,0,5
One Pharmaceuti,2014,below_average,-6691.200000000001,1
One Pharmaceuti,2015,at_average,0,5
One Pharmaceuti,2015,below_average,-19680.800000000003,1
One Pharmaceuti,2016,at_average,0,5
One Pharmaceuti,2016,below_average,-23062.2,1
One Pharmaceuti,2017,at_average,0,5
One Pharmaceuti,2017,below_average,-30901.5,1
Orapharma,2013,at_average,0,1
Orapharma,2014,at_average,0,1
Orapharma,2015,at_average,0,1
Orapharma,2016,at_average,0,1
Orapharma,2017,at_average,0,1
"Orchidpharma, I",2017,above_average,39094.90000000001,3
"Orchidpharma, I",2017,below_average,-784077.7900000003,5
"Orexo US, Inc.",2013,at_average,0,1
"Orexo US, Inc.",2014,at_average,0,1
"Orexo US, Inc.",2015,at_average,0,1
"Orexo US, Inc.",2016,at_average,0,1
"Orexo US, Inc.",2017,at_average,0,1
Organon Pharm.,2013,at_average,0,4
Organon Pharm.,2014,at_average,0,5
Organon Pharm.,2015,at_average,0,5
Organon Pharm.,2016,at_average,0,5
Organon Pharm.,2017,at_average,0,6
Otsuka America,2013,at_average,0,3
Otsuka America,2014,at_average,0,3
Otsuka America,2015,at_average,0,4
Otsuka America,2016,at_average,0,4
Otsuka America,2017,at_average,0,4
Owen Mumford Us,2013,above_average,5014.400000000004,1
Owen Mumford Us,2013,at_average,0,4
Owen Mumford Us,2013,below_average,-46230.59999999999,2
Owen Mumford Us,2014,above_average,37695.50000000041,2
Owen Mumford Us,2014,at_average,0,4
Owen Mumford Us,2014,below_average,-43490.79999999999,2
Owen Mumford Us,2015,above_average,9153.599999999968,1
Owen Mumford Us,2015,at_average,0,5
Owen Mumford Us,2015,below_average,-77415.79999999999,2
Owen Mumford Us,2016,above_average,39282.19999999916,2
Owen Mumford Us,2016,at_average,0,4
Owen Mumford Us,2016,below_average,-114555.80000000002,2
Owen Mumford Us,2017,above_average,29846.699999999364,1
Owen Mumford Us,2017,at_average,0,5
Owen Mumford Us,2017,below_average,-245106.2,2
Pacific Pharma,2013,below_average,-105346.5,1
Pacific Pharma,2014,below_average,-135666.3,1
Pacific Pharma,2015,below_average,-90997.28,1
Pacific Pharma,2016,below_average,-31640.04,1
Pacific Pharma,2017,below_average,-5352.759999999999,1
Pacific/Greenst,2013,above_average,11868.000000000011,1
Pacific/Greenst,2013,at_average,0,1
Pacific/Greenst,2013,below_average,-5491701.920000001,6
Pacific/Greenst,2014,above_average,1647093.2799999998,3
Pacific/Greenst,2014,at_average,0,1
Pacific/Greenst,2014,below_average,-3498851.7399999993,4
Pacific/Greenst,2015,above_average,4580731.79,3
Pacific/Greenst,2015,at_average,0,1
Pacific/Greenst,2015,below_average,-3467565.96,6
Pacific/Greenst,2016,above_average,5068818.74,2
Pacific/Greenst,2016,at_average,0,1
Pacific/Greenst,2016,below_average,-3993768.1799999997,7
Pacific/Greenst,2017,above_average,7112372.399999999,3
Pacific/Greenst,2017,at_average,0,1
Pacific/Greenst,2017,below_average,-4040350.2600000002,6
Paddock Labs.,2013,above_average,26451.099999999977,1
Paddock Labs.,2014,above_average,23358.6,1
Paddock Labs.,2015,above_average,6227.399999999999,1
Paddock Labs.,2016,above_average,987.2799999999999,1
Paddock Labs.,2017,above_average,225.68000000000004,1
Palmetto Pharma,2016,above_average,574185.92,1
Palmetto Pharma,2017,above_average,1096320.5599999998,1
Par Pharm.,2013,above_average,38697581.18,24
Par Pharm.,2013,at_average,0,11
Par Pharm.,2013,below_average,-30286958.96000001,27
Par Pharm.,2014,above_average,57824018.110000014,31
Par Pharm.,2014,at_average,0,8
Par Pharm.,2014,below_average,-40354599.32,29
Par Pharm.,2015,above_average,59419042.18,30
Par Pharm.,2015,at_average,0,12
Par Pharm.,2015,below_average,-32793608.18000001,33
Par Pharm.,2016,above_average,53178079.3,33
Par Pharm.,2016,at_average,0,10
Par Pharm.,2016,below_average,-21649342.889999993,32
Par Pharm.,2017,above_average,45585486.2,43
Par Pharm.,2017,at_average,0,5
Par Pharm.,2017,below_average,-76219886.68,41
Par Pharm/Mayne,2013,below_average,-1702103,1
Par Pharm/Mayne,2014,below_average,-182453,1
Par Pharm/Mayne,2015,below_average,-396603,1
Par Pharm/Mayne,2016,above_average,388595,1
Par Pharm/Mayne,2017,above_average,295632,1
Par Pharmaceuti,2013,at_average,0,6
Par Pharmaceuti,2013,below_average,-13251,1
Par Pharmaceuti,2014,at_average,0,7
Par Pharmaceuti,2014,below_average,-5700,1
Par Pharmaceuti,2015,at_average,0,7
Par Pharmaceuti,2015,below_average,-4952,1
Par Pharmaceuti,2016,at_average,0,8
Par Pharmaceuti,2016,below_average,-3315,1
Par Pharmaceuti,2017,at_average,0,8
Par Pharmaceuti,2017,below_average,-5058,1
Patrin Pharma,2013,below_average,-5667.399999999996,1
Patrin Pharma,2014,below_average,-5388.199999999997,1
Patrin Pharma,2015,above_average,864.8999999999986,1
Patrin Pharma,2016,above_average,2579.2000000000016,1
Patrin Pharma,2017,above_average,1072699.32,2
Patrin Pharma,2017,below_average,-5015.999999999996,1
Patriot Pharmac,2013,above_average,1028688.4,3
Patriot Pharmac,2013,at_average,0,1
Patriot Pharmac,2013,below_average,-5074540.7,6
Patriot Pharmac,2014,above_average,762785,3
Patriot Pharmac,2014,at_average,0,1
Patriot Pharmac,2014,below_average,-5307386.5,6
Patriot Pharmac,2015,above_average,539080,3
Patriot Pharmac,2015,at_average,0,2
Patriot Pharmac,2015,below_average,-7928172.9,8
Patriot Pharmac,2016,above_average,606108.7999999998,4
Patriot Pharmac,2016,at_average,0,2
Patriot Pharmac,2016,below_average,-10735062,7
Patriot Pharmac,2017,above_average,242671.19999999987,1
Patriot Pharmac,2017,at_average,0,1
Patriot Pharmac,2017,below_average,-13976444.9,11
Pd-Rx Pharm,2017,above_average,29.5,1
Pernix Therapeu,2013,at_average,0,1
Pernix Therapeu,2014,at_average,0,1
Pernix Therapeu,2015,at_average,0,2
Pernix Therapeu,2016,at_average,0,2
Pernix Therapeu,2017,at_average,0,3
Perrigo Co.,2013,above_average,32155053.34,25
Perrigo Co.,2013,at_average,0,13
Perrigo Co.,2013,below_average,-25302304.900000002,28
Perrigo Co.,2014,above_average,40668237.169999994,30
Perrigo Co.,2014,at_average,0,14
Perrigo Co.,2014,below_average,-32189132.099999998,32
Perrigo Co.,2015,above_average,43409262.87,34
Perrigo Co.,2015,at_average,0,17
Perrigo Co.,2015,below_average,-39802373.49999999,33
Perrigo Co.,2016,above_average,62844410.24000001,32
Perrigo Co.,2016,at_average,0,18
Perrigo Co.,2016,below_average,-59495850.1,34
Perrigo Co.,2017,above_average,69227153.82,33
Perrigo Co.,2017,at_average,0,18
Perrigo Co.,2017,below_average,-80676499.8,39
Perrigo Co.*,2013,above_average,680613.8999999996,3
Perrigo Co.*,2014,above_average,2832869.2,3
Perrigo Co.*,2015,above_average,3571991.5,3
Perrigo Co.*,2016,above_average,5117339.800000001,3
Perrigo Co.*,2017,above_average,5459355.499999998,3
Perrigo Diabete,2013,at_average,0,4
Perrigo Diabete,2013,below_average,-548002.3000000004,8
Perrigo Diabete,2014,at_average,0,4
Perrigo Diabete,2014,below_average,-469360.80000000016,8
Perrigo Diabete,2015,at_average,0,4
Perrigo Diabete,2015,below_average,-689447.7999999998,9
Perrigo Diabete,2016,at_average,0,4
Perrigo Diabete,2016,below_average,-965462.7599999997,9
Perrigo Diabete,2017,at_average,0,5
Perrigo Diabete,2017,below_average,-764892.2999999999,9
Pfizer US Pharm,2013,above_average,190085.19999999995,2
Pfizer US Pharm,2013,at_average,0,64
Pfizer US Pharm,2013,below_average,-979.6999999999995,1
Pfizer US Pharm,2014,above_average,77905.79999999978,1
Pfizer US Pharm,2014,at_average,0,65
Pfizer US Pharm,2014,below_average,-3765,1
Pfizer US Pharm,2015,above_average,89183.10000000011,1
Pfizer US Pharm,2015,at_average,0,67
Pfizer US Pharm,2015,below_average,-6522.299999999998,2
Pfizer US Pharm,2016,above_average,25105.5,1
Pfizer US Pharm,2016,at_average,0,68
Pfizer US Pharm,2016,below_average,-9418,2
Pfizer US Pharm,2017,above_average,56927,2
Pfizer US Pharm,2017,at_average,0,66
Pfizer US Pharm,2017,below_average,-47654,3
Pfizer US Pharm*,2013,at_average,0,1
Pfizer US Pharm*,2014,above_average,5515,1
Pfizer US Pharm*,2015,above_average,5445,1
Pfizer US Pharm*,2016,above_average,7662.9000000000315,1
Pfizer US Pharm*,2017,above_average,7957.599999999951,1
Pfizer/Novaplus,2013,at_average,0,1
Pfizer/Novaplus,2013,below_average,-2444,2
Pfizer/Novaplus,2014,above_average,2212,1
Pfizer/Novaplus,2014,at_average,0,3
Pfizer/Novaplus,2014,below_average,-4867.8,1
Pfizer/Novaplus,2015,above_average,3910,1
Pfizer/Novaplus,2015,at_average,0,3
Pfizer/Novaplus,2015,below_average,-5216.4000000000005,1
Pfizer/Novaplus,2016,above_average,6666,1
Pfizer/Novaplus,2016,at_average,0,3
Pfizer/Novaplus,2016,below_average,-7429.5,1
Pfizer/Novaplus,2017,above_average,5058,1
Pfizer/Novaplus,2017,below_average,-10682.200000000003,4
Pfizer/US World,2013,at_average,0,1
Pfizer/US World,2014,at_average,0,1
Pfizer/US World,2015,at_average,0,1
Pfizer/US World,2016,at_average,0,1
Pfizer/US World,2017,below_average,-8284,1
Phar-Prep/Pfize,2017,below_average,-112224,1
Pharmaceutica N,2015,above_average,3064174.7,2
Pharmaceutica N,2016,above_average,69190106.6,2
Pharmaceutica N,2017,above_average,30847764.1,3
Pharmaceutical,2013,above_average,1501469.85,10
Pharmaceutical,2013,at_average,0,1
Pharmaceutical,2013,below_average,-870968.9000000003,8
Pharmaceutical,2014,above_average,4319938.16,12
Pharmaceutical,2014,at_average,0,1
Pharmaceutical,2014,below_average,-982978.8999999998,8
Pharmaceutical,2015,above_average,3580343.27,11
Pharmaceutical,2015,at_average,0,1
Pharmaceutical,2015,below_average,-1323210.5000000005,9
Pharmaceutical,2016,above_average,3819665.6100000003,12
Pharmaceutical,2016,at_average,0,1
Pharmaceutical,2016,below_average,-1221797.94,8
Pharmaceutical,2017,above_average,4284569.86,10
Pharmaceutical,2017,at_average,0,2
Pharmaceutical,2017,below_average,-1627603.5000000002,10
Pharmaci/Pfizer,2017,above_average,37849.99999999998,2
Pharmaci/Pfizer,2017,at_average,0,38
Pharmaci/Pfizer,2017,below_average,-34315.700000000004,2
Pharmaci/Pfizer*,2017,above_average,112140,1
"Pharmacyclics,",2013,at_average,0,1
"Pharmacyclics,",2014,at_average,0,1
"Pharmacyclics,",2015,at_average,0,1
"Pharmacyclics,",2016,at_average,0,1
"Pharmacyclics,",2017,at_average,0,1
Pharmaderm/Sand,2015,at_average,0,1
Pharmaderm/Sand,2016,at_average,0,1
Pharmaderm/Sand,2017,at_average,0,2
Pharmics,2017,at_average,0,1
Phoenix Healthc,2014,above_average,1111265.2,1
Phoenix Healthc,2015,above_average,3842636.000000001,1
Phoenix Healthc,2016,above_average,1876860,1
Phoenix Healthc,2017,above_average,2730926.4000000013,1
Poly Pharm.,2013,at_average,0,1
Poly Pharm.,2014,at_average,0,1
Poly Pharm.,2015,at_average,0,1
Poly Pharm.,2016,at_average,0,1
Poly Pharm.,2017,at_average,0,1
Polygen Pharmac,2013,below_average,-45126.87999999998,2
Polygen Pharmac,2014,below_average,-45532.380000000005,2
Polygen Pharmac,2015,below_average,-16569.229999999996,2
Polygen Pharmac,2016,below_average,-8092.26,2
Polygen Pharmac,2017,below_average,-4273.240000000002,2
Prasco Labs,2013,above_average,31119070.2,13
Prasco Labs,2013,at_average,0,1
Prasco Labs,2013,below_average,-1871279.2000000004,6
Prasco Labs,2014,above_average,19590450.6,15
Prasco Labs,2014,at_average,0,2
Prasco Labs,2014,below_average,-9168582.4,13
Prasco Labs,2015,above_average,36220236.6,21
Prasco Labs,2015,at_average,0,1
Prasco Labs,2015,below_average,-21030985.2,16
Prasco Labs,2016,above_average,33713252.9,20
Prasco Labs,2016,at_average,0,1
Prasco Labs,2016,below_average,-25217943.5,17
Prasco Labs,2017,above_average,23075304.099999998,19
Prasco Labs,2017,at_average,0,1
Prasco Labs,2017,below_average,-17548213.59,22
Prasco Labs*,2013,below_average,-3840435.8,1
Prasco Labs*,2014,below_average,-3127859,1
Prasco Labs*,2015,above_average,1394820,1
Prasco Labs*,2016,above_average,3370052,1
Prasco Labs*,2017,above_average,10428771.6,1
Precision Dose,2013,above_average,3325.899999999999,1
Precision Dose,2014,above_average,5523,1
Precision Dose,2015,above_average,7128,1
Precision Dose,2016,above_average,5977.000000000001,1
Precision Dose,2017,above_average,3695.2,1
Prestium/Mylan,2013,at_average,0,1
Prestium/Mylan,2014,at_average,0,4
Prestium/Mylan,2014,below_average,-1254,1
Prestium/Mylan,2015,at_average,0,6
Prestium/Mylan,2015,below_average,-26576,1
Prestium/Mylan,2016,at_average,0,6
Prestium/Mylan,2016,below_average,-33920,1
Prestium/Mylan,2017,at_average,0,7
Prestium/Mylan,2017,below_average,-47092,1
Prodigy Diabete,2013,at_average,0,3
Prodigy Diabete,2014,at_average,0,3
Prodigy Diabete,2015,at_average,0,3
Prodigy Diabete,2016,at_average,0,3
Prodigy Diabete,2017,at_average,0,3
Prometh/Casper,2017,at_average,0,1
Prometheus,2013,at_average,0,1
Prometheus,2014,at_average,0,1
Prometheus,2015,at_average,0,1
Prometheus,2016,at_average,0,1
Prometheus,2017,at_average,0,1
Prometheus Labs,2013,at_average,0,2
Prometheus Labs,2014,at_average,0,2
Prometheus Labs,2015,at_average,0,2
Prometheus Labs,2016,at_average,0,2
Prometheus Labs,2017,at_average,0,2
Promius Pharma,2013,at_average,0,1
Promius Pharma,2014,at_average,0,1
Promius Pharma,2015,at_average,0,2
Promius Pharma,2016,at_average,0,2
Promius Pharma,2017,at_average,0,4
Prugen Pharmace,2013,below_average,-2289.2000000000007,1
Prugen Pharmace,2014,below_average,-4745.000000000001,1
Prugen Pharmace,2015,above_average,30303.6,2
Prugen Pharmace,2016,above_average,23472.600000000002,2
Prugen Pharmace,2017,above_average,27329.7,2
Prugen Pharmace,2017,below_average,-7956,1
Puracap Laborat,2017,below_average,-93115.89000000023,6
Purdue Pharma L,2013,at_average,0,5
Purdue Pharma L,2014,at_average,0,5
Purdue Pharma L,2015,at_average,0,6
Purdue Pharma L,2016,at_average,0,6
Purdue Pharma L,2017,at_average,0,6
Puretek Corpora,2013,above_average,25276.2,1
Puretek Corpora,2013,below_average,-41510.5,1
Puretek Corpora,2014,above_average,6581.9,1
Puretek Corpora,2014,below_average,-32562.2,1
Puretek Corpora,2015,above_average,12614.400000000001,1
Puretek Corpora,2015,below_average,-32987.5,1
Puretek Corpora,2016,above_average,7925.000000000001,1
Puretek Corpora,2016,below_average,-3270.3999999999996,1
Puretek Corpora,2017,above_average,190794.3,2
Puretek Corpora,2017,at_average,0,1
Puretek Corpora,2017,below_average,-2981.2199999999993,2
Qol Medical,2014,at_average,0,1
Qol Medical,2015,at_average,0,1
Qol Medical,2016,at_average,0,1
Qol Medical,2017,at_average,0,1
Qualitest,2013,above_average,988974.9999999999,1
Qualitest,2013,below_average,-3935,1
Qualitest,2014,above_average,890615.5,1
Qualitest,2014,below_average,-4563.300000000003,1
Qualitest,2015,above_average,1320049.8,1
Qualitest,2015,below_average,-135022.80000000002,1
Qualitest,2016,above_average,1221152.8,1
Qualitest,2016,below_average,-11534.399999999998,1
Qualitest,2017,above_average,1028448.0000000001,1
Qualitest,2017,below_average,-2713.2,1
Qualitest/Par P,2017,above_average,144323129.89000002,42
Qualitest/Par P,2017,at_average,0,14
Qualitest/Par P,2017,below_average,-33794043,48
Qualitest/Par P*,2017,above_average,4016552.8000000003,1
Qualitest/Par P*,2017,below_average,-541717.8000000003,1
Questcor,2013,at_average,0,1
Questcor,2014,at_average,0,1
Questcor,2015,at_average,0,1
Questcor,2016,at_average,0,1
Questcor,2017,at_average,0,1
Quinn Pharmaceu,2017,above_average,10248.899999999903,1
Quinn Pharmaceu,2017,below_average,-548531.7,2
Ranbaxy Pharma,2013,above_average,78635.19999999992,1
Ranbaxy Pharma,2014,below_average,-307659.5000000001,1
Ranbaxy Pharma,2015,below_average,-518372.3999999998,1
Ranbaxy Pharma,2016,below_average,-392975.99999999977,1
Ranbaxy Pharma,2017,below_average,-47274,1
Ranbaxy Pharmac,2013,above_average,3560393.8,3
Ranbaxy Pharmac,2013,below_average,-7525682.560000002,10
Ranbaxy Pharmac,2014,above_average,4090.999999999999,2
Ranbaxy Pharmac,2014,below_average,-4530782.05,11
Ranbaxy Pharmac,2015,above_average,931.7999999999997,2
Ranbaxy Pharmac,2015,below_average,-1690023.39,11
Ranbaxy Pharmac,2016,above_average,663.2400000000001,2
Ranbaxy Pharmac,2016,below_average,-323184.70999999996,11
Ranbaxy Pharmac,2017,above_average,690.18,2
Ranbaxy Pharmac,2017,below_average,-90974.4,11
Ranbaxy/Sun Pha,2013,above_average,12895325.199999997,6
Ranbaxy/Sun Pha,2013,at_average,0,9
Ranbaxy/Sun Pha,2013,below_average,-37287626.760000005,10
Ranbaxy/Sun Pha,2014,above_average,1802511.4000000001,4
Ranbaxy/Sun Pha,2014,at_average,0,8
Ranbaxy/Sun Pha,2014,below_average,-52536452.73,13
Ranbaxy/Sun Pha,2015,above_average,1369102.9899999998,4
Ranbaxy/Sun Pha,2015,at_average,0,7
Ranbaxy/Sun Pha,2015,below_average,-45591230.970000006,17
Ranbaxy/Sun Pha,2016,above_average,9754586.62,3
Ranbaxy/Sun Pha,2016,at_average,0,7
Ranbaxy/Sun Pha,2016,below_average,-10479177.46,18
Ranbaxy/Sun Pha,2017,above_average,10200973.84,4
Ranbaxy/Sun Pha,2017,at_average,0,8
Ranbaxy/Sun Pha,2017,below_average,-11109461.14,17
Raptor Pharma/H,2013,at_average,0,1
Raptor Pharma/H,2014,at_average,0,1
Raptor Pharma/H,2015,at_average,0,1
Raptor Pharma/H,2016,at_average,0,1
Raptor Pharma/H,2017,at_average,0,1
Rare Disease,2013,at_average,0,1
Rare Disease,2014,at_average,0,1
Rare Disease,2015,at_average,0,1
Rare Disease,2016,at_average,0,1
Rare Disease,2017,at_average,0,1
Recordati Rare,2014,at_average,0,4
Recordati Rare,2015,at_average,0,4
Recordati Rare,2016,at_average,0,4
Recordati Rare,2017,at_average,0,4
Regeneron Pharm,2013,at_average,0,2
Regeneron Pharm,2014,at_average,0,2
Regeneron Pharm,2015,at_average,0,1
Regeneron Pharm,2016,at_average,0,2
Regeneron Pharm,2017,at_average,0,2
"Relypsa, Inc.",2017,at_average,0,1
Renaissance/Myl,2013,above_average,58590,1
Renaissance/Myl,2014,above_average,1455429,3
Renaissance/Myl,2014,at_average,0,1
Renaissance/Myl,2014,below_average,-61993.19999999995,1
Renaissance/Myl,2015,above_average,4427980.6,4
Renaissance/Myl,2015,at_average,0,2
Renaissance/Myl,2015,below_average,-97321,1
Renaissance/Myl,2016,above_average,3508025.8,4
Renaissance/Myl,2016,at_average,0,2
Renaissance/Myl,2016,below_average,-241356,1
Renaissance/Myl,2017,above_average,212391117.3,5
Renaissance/Myl,2017,at_average,0,1
Renaissance/Myl,2017,below_average,-160433.20000000004,2
Retractable Tec,2013,at_average,0,1
Retractable Tec,2014,at_average,0,1
Retractable Tec,2015,at_average,0,1
Retractable Tec,2016,at_average,0,1
Retractable Tec,2017,at_average,0,2
"Retrophin, Inc.",2013,at_average,0,1
"Retrophin, Inc.",2014,at_average,0,1
"Retrophin, Inc.",2015,at_average,0,1
"Retrophin, Inc.",2016,at_average,0,1
"Retrophin, Inc.",2017,at_average,0,2
Rhodes Pharmace,2013,above_average,656542.799999999,1
Rhodes Pharmace,2013,below_average,-475534.80000000546,2
Rhodes Pharmace,2014,above_average,1031931.1999999846,3
Rhodes Pharmace,2014,below_average,-252926.99999999997,2
Rhodes Pharmace,2015,above_average,2544419.7,2
Rhodes Pharmace,2015,below_average,-3080882,3
Rhodes Pharmace,2016,below_average,-8971278.000000002,5
Rhodes Pharmace,2017,above_average,223260.79999999978,1
Rhodes Pharmace,2017,below_average,-17629176.100000005,5
Richmond Pharm,2013,above_average,334.5600000000002,1
Richmond Pharm,2013,below_average,-2122.8000000000006,1
Richmond Pharm,2014,below_average,-3537.5000000000005,2
Richmond Pharm,2015,below_average,-1786.7100000000007,2
Richmond Pharm,2016,below_average,-1531.58,2
Richmond Pharm,2017,below_average,-212.96999999999997,2
Rising Pharm,2013,above_average,8487898.580000004,17
Rising Pharm,2013,at_average,0,7
Rising Pharm,2013,below_average,-1291618.42,8
Rising Pharm,2014,above_average,11134212.040000003,20
Rising Pharm,2014,at_average,0,7
Rising Pharm,2014,below_average,-1611231.5799999998,11
Rising Pharm,2015,above_average,10383638.65,18
Rising Pharm,2015,at_average,0,8
Rising Pharm,2015,below_average,-3113735.590000001,18
Rising Pharm,2016,above_average,7330415.239999999,12
Rising Pharm,2016,at_average,0,8
Rising Pharm,2016,below_average,-12120780.959999999,24
Rising Pharm,2017,above_average,8401456.77,25
Rising Pharm,2017,at_average,0,8
Rising Pharm,2017,below_average,-19768007.150000002,21
Rising Pharm*,2013,below_average,-2324658.859999999,2
Rising Pharm*,2014,below_average,-27889156.220000006,2
Rising Pharm*,2015,above_average,136158.5999999995,1
Rising Pharm*,2015,below_average,-50954038.20000001,1
Rising Pharm*,2016,above_average,488825.03999999946,1
Rising Pharm*,2016,below_average,-87455857,1
Rising Pharm*,2017,above_average,548832.1599999997,1
Rising Pharm*,2017,below_average,-59092286.4,1
Rite Aid-Bd,2013,below_average,-42461.09999999999,2
Rite Aid-Bd,2014,below_average,-39258.3,2
Rite Aid-Bd,2015,below_average,-29898.699999999997,2
Rite Aid-Bd,2016,below_average,-23730,2
Rite Aid-Bd,2017,below_average,-19056.999999999996,2
Rite Aid Corp.,2013,above_average,54949.449999999975,2
Rite Aid Corp.,2013,below_average,-322.8899999999986,2
Rite Aid Corp.,2014,above_average,50697.509999999944,2
Rite Aid Corp.,2014,below_average,-1313.0400000000009,2
Rite Aid Corp.,2015,above_average,55203.03000000002,2
Rite Aid Corp.,2015,below_average,-1373.500000000001,2
Rite Aid Corp.,2016,above_average,45461.96,2
Rite Aid Corp.,2016,below_average,-4426.880000000004,2
Rite Aid Corp.,2017,above_average,34945.83999999999,2
Rite Aid Corp.,2017,below_average,-3083.4200000000023,2
Ritedose Pharma,2013,above_average,224077.2,2
Ritedose Pharma,2013,below_average,-344660.4000000001,1
Ritedose Pharma,2014,above_average,275445.10000000003,1
Ritedose Pharma,2014,below_average,-1382531.8,2
Ritedose Pharma,2015,above_average,27633.300000000065,1
Ritedose Pharma,2015,below_average,-2638000.5,2
Ritedose Pharma,2016,above_average,17358.39999999994,1
Ritedose Pharma,2016,below_average,-2465120.7,2
Ritedose Pharma,2017,above_average,97345.59999999982,1
Ritedose Pharma,2017,below_average,-2777549.4,3
Roche Labs.,2013,at_average,0,4
Roche Labs.,2013,below_average,-1518719,1
Roche Labs.,2014,at_average,0,4
Roche Labs.,2014,below_average,-840125,1
Roche Labs.,2015,at_average,0,3
Roche Labs.,2015,below_average,-981104,2
Roche Labs.,2016,at_average,0,3
Roche Labs.,2016,below_average,-436806,2
Roche Labs.,2017,at_average,0,3
Roche Labs.,2017,below_average,-544455,2
Rochester Pharm,2013,above_average,261641.4,1
Rochester Pharm,2014,above_average,314906.3,1
Rochester Pharm,2015,above_average,244387.5,1
Rochester Pharm,2016,above_average,150627,1
Rochester Pharm,2017,above_average,113690.40000000001,1
Romark Laborato,2013,at_average,0,1
Romark Laborato,2014,above_average,10474,1
Romark Laborato,2015,at_average,0,1
Romark Laborato,2016,at_average,0,1
Romark Laborato,2017,at_average,0,1
Rouses Point Ph,2013,below_average,-237732.19999999995,2
Rouses Point Ph,2014,below_average,-546415,1
Rouses Point Ph,2015,below_average,-411314,2
Rouses Point Ph,2016,below_average,-397577,2
Rouses Point Ph,2017,above_average,1279420,1
Rouses Point Ph,2017,below_average,-73320,1
Rouses Point/An,2013,below_average,-193563.60000000047,1
Rouses Point/An,2014,below_average,-1628313.5000000002,1
Rouses Point/An,2015,below_average,-1872162.6000000008,1
Rouses Point/An,2016,below_average,-1908244.799999999,1
Rouses Point/An,2017,below_average,-1941976.4000000008,1
Rouses/Perrigo,2017,below_average,-1768761,1
Roxane/West-War,2013,above_average,16662141.950000001,37
Roxane/West-War,2013,at_average,0,7
Roxane/West-War,2013,below_average,-6753112.1400000015,20
Roxane/West-War,2014,above_average,15825976.59000001,42
Roxane/West-War,2014,at_average,0,7
Roxane/West-War,2014,below_average,-13796090.179999998,23
Roxane/West-War,2015,above_average,17614710.459999997,44
Roxane/West-War,2015,at_average,0,8
Roxane/West-War,2015,below_average,-25804208.7,25
Roxane/West-War,2016,above_average,25663250.239999995,44
